Nome,Marca,Quantidade,Preço Primário,Preço Por Unidade,Promo
Café Solúvel de Cereais e Fibra,BOLERO,Emb. 0.2 KG,"2,98€","14,90€ / KG",
Miolo de Camarão Gigante Ultracongelado,PESCANOVA,Emb. 0.25 KG,"6,99€","27,96€ / KG",
Pérolas de Perfume para Roupa Dreams,LENOR,Emb. 0.21 KG,"7,69€","36,62€ / KG",
Gel Elastic Ultimate 7,NIVEA MEN,Emb. 0.15 LT,"5,58€","37,20€ / LT",
Conjunto Borracha Mini,ESQUISSE,Emb. 2 UNID.,"0,21€","0,11€ / UNID.",
Alimento Seco para Cão Croquetes Júnior Carne de Ave,LYDOG,Emb. 4 KG,"6,99€","1,75€ / KG",
Maçã Golden Cal. 70/75,,1 Unid. = 0.21 KG (aprox.),"1,29€/kg","0,27€ / Unid.",
Salada Ibérica,,Emb. 0.15 KG,"1,29€","8,60€ / KG",
Sortido de Biscoitos Salgados,ECO+,Emb. 0.35 KG,"1,71€","4,89€ / KG",
Caixa Hermética Quadrada em Vidro 11cm,,1 UNID.,"1,50€","1,50€ / UNID.",
Conserva de Cogumelos Laminados,FERBAR,Lata 0.29 KG,"0,95€","3,28€ / KG",
Bolachas Amanteigadas Cobertas com Tablete Chocolate Leite e Avelãs,P'TIT DÉLI,Emb. 0.15 KG,"1,20€","8,00€ / KG",
MOLHO DE COGUMELOS DESIDRATADO,RUSTICA,Emb. 0.027 KG,"0,59€","21,85€ / KG",
Papel Anti-Traças,RAID,Emb. 4 UNID.,"1,68€","0,42€ / UNID.",
Bolos Fofos de Cacau Recheio de Leite e Coco,P'TIT DÉLI,Emb. 0.42 KG,"3,19€","7,60€ / KG",
Cuvete de Alumínio 10x1L,ELEMBAL,Emb. 10 UNID.,"2,99€","0,30€ / UNID.",
Caramelos Werther's Original Storck Creme 135g,JERONIMO MARTINS,Emb. 0.135 KG,"2,98€","22,07€ / KG",
Pastilhas 60 Minutos Spearmint,TRIDENT,Emb. 0.02 KG,"0,94€","47,00€ / KG",
Sabonete Pack 4,DOVE,Emb. 0.4 KG,"4,98€","12,45€ / KG",
Champô de Queratina Protetor da Cor,TRESEMMÉ,Emb. 0.7 LT,"6,59€","9,41€ / LT",
Truta Pequena,,1 Unid. = 0.3 KG (aprox.),"3,99€/kg","1,20€ / Unid.",
Cebola Roxa,,Emb. 0.5 KG,"1,46€","2,92€ / KG",
Miolo de Pinhão,,Emb. 0.1 KG,"8,49€","84,90€ / KG",
Cogumelo Pleurotus,,Emb. 0.25 KG,"1,98€","7,92€ / KG",
8 Tesourinhos de Peixe,IGLO,Emb. 0.24 kg,"3,99€","16,63€ / kg",
ALIMENT BEBE: PURE DE PERA WILLIAMS BIO +4M 4x100G,BIO VILLAGE BEBE,Emb. 0.4 KG,"2,09€","5,23€ / KG",
Massa Talharim,MILANEZA,Emb. 0.5 KG,"1,38€","2,76€ / KG",
Faca de Cozinha Chef 15cm,ARDENCE,1 UNID.,"8,99€","8,99€ / UNID.",
Véritable Mini Rosette de Lyon Porco,NOS RÉGIONS ONT DU TALENT,Emb. 0.4 KG,"6,49€","16,23€ / KG",
Arroz Carolino,PATO REAL,Emb. 1 KG,"1,17€","1,17€ / KG",
Cápsulas Café Cappuccino,DOLCE GUSTO,Emb. 16 CAPS.,"5,98€","0,37€ / CAPS.",
Preservativo Non Stop,CONTROL,Emb. 12 UNID.,"6,99€","0,58€ / UNID.",
WC Gel Glitter Brisa do Mar,NEO BLANC,Emb. 0.7 LT,"2,09€","2,99€ / LT",
Chá de Camomila,LIPTON,Emb. 20 SAQ.,"1,20€","0,06€ / SAQ.",
Areia Higiénica Perfumada para Gato,ECO+,Emb. 7 LT,"1,85€","0,26€ / LT",
Champô Cabelos Secos,ULTRA SUAVE,Emb. 0.25 LT,"3,58€","14,32€ / LT",
Vinho Regional Alentejano Branco,GALITOS,Garrafa 1 LT,"2,99€","2,99€ / LT",
LIXIVIA C/DETERGENTE,CLAIR,Emb. 2 LT,"1,09€","0,55€ / LT",
Vinho Regional Península de Setúbal Tinto,JOSE MARIA FONSECA,Garrafa 0.75,"1,99€","2,65€ /",
Batatas Fritas Caseiras Rodelas,SNR,Emb. 0.18 KG,"1,15€","6,39€ / KG",
POLPA DE TOMATE COM CEBOLA E ALHO,TURINI,Garrafa 0.5 KG,"1,05€","2,10€ / KG",
Alimento Seco Gato Croquetes,TOUS MES AMIS,Emb. 2 KG,"3,95€","1,98€ / KG",
Queijo Manchego,DIAZ MIGUEL,Quant. Mínima = 0.2 KG (aprox.),"19,99€/kg","4,00€ / Unid.",
Tablete de Chocolate com Avelãs,TABLETTE D'OR,Emb. 0.2 KG,"1,59€","7,95€ / KG",
COLORACAO ACAJU 5.56 S/AMONIACO,VITANOVE,Emb. 1 UNID.,"3,89€","3,89€ / UNID.",
Chouriça de Trancoso,SNR,Emb. 1 UNID.,"2,69€","2,69€ / UNID.",
Sumo Ananás,JAFADEN,Emb. 1 LT,"1,29€","1,29€ / LT",
Conserva de Atum Albacore Inteiro 2x200g,PÊCHE OCÉAN,Emb. 0.4 KG,"3,49€","8,73€ / KG",
Bolacha Integral Integralis,VIEIRA,Emb. 0.18 KG,"1,90€","10,56€ / KG",
Pão de Forma Grande,BIMBO,Emb. 0.375 KG,"1,58€","4,21€ / KG",
Maionese Magra,HELLMANN'S,Emb. 0.459 KG,"3,29€","7,17€ / KG",
MOUSSE DE MARACUJÁ CONDI 80G,CONDI,Emb. 0.8 KG,"1,34€","1,68€ / KG",
Moscatel do Douro Mel e Laranja,FAVILA,Garrafa 0.75 LT,"3,89€","5,19€ / LT",
Moscatel do Douro,REAL COMPANHIA VELHA,Garrafa 0.75 LT,"5,94€","7,92€ / LT",
Maionese Vegan sem Glúten,CALVÉ,Emb. 0.27 KG,"3,28€","12,15€ / KG",
"Croquetes Frango, Pato e Azeitonas",TOUS MES AMIS,Emb. 2 KG,"3,99€","2,00€ / KG",
Espargos Verdes,,1 Unid. = 0.32 KG (aprox.),"8,85€/kg","2,83€ / Unid.",
"CAPRICHOS DO MAR,S/GLUTEN,1KG",PESCANOVA,Emb. 1 KG,"8,58€","8,58€ / KG",
Champô Purificante Morango Branco e Menta Dulce,HERBAL ESSENCES,Emb. 0.4 LT,"3,99€","9,98€ / LT",
Tablete Chocolate Preto com Menta,TABLETTE D'OR,Emb. 0.1 KG,"1,19€","11,90€ / KG",
Pensos Higiénicos Salvaslip Maxi,EVAX,Emb. 72 UNID.,"4,98€","0,07€ / UNID.",
Escova Dentes Interdental Médio,AQUAFRESH,Emb. 3 UNID.,"4,28€","1,43€ / UNID.",
Chá de Ervas Biológico,,Emb. 20 SAQ.,"1,19€","0,06€ / SAQ.",
Bolachas Crackers Original,TUC,Emb. 0.1 KG,"0,98€","9,80€ / KG",
Johnson's Baby Champô Penteia Fácil,JOHNSON'S BABY,Emb. 0.5 LT,"5,58€","11,16€ / LT",
Doce de Glila,CASA MATEUS,Frasco 0.345 KG,"2,44€","7,07€ / KG",
Snack Húmido P/ Gato Party Mix Cheezy Mix,FELIX,Emb. 0.06 KG,"1,88€","31,33€ / KG",
Yofu Baunilha 500g,ALPRO,Emb. 0.5 KG,"2,39€","4,78€ / KG",
Bloco Sanitário Lavanda,SONASOL WC,Emb. 2 UNID.,"2,99€","1,50€ / UNID.",
CUECA INCONTINENCIA ABSORCAO PLUS GRANDE,CHORYS,Emb. 10 UNID.,"5,99€","0,60€ / UNID.",
Body Lotion Hidratante Express Minerais Marinhos,NIVEA,Emb. 0.25 LT,"5,48€","21,92€ / LT",
FRANGO C/ MOLHO DE CARIL,CÔTÉ TABLE,Emb. 0.3 KG,"1,99€","6,63€ / KG",
Sumo de Limão 2X125ml,RUSTICA,Emb. 0.5 LT,"1,22€","2,44€ / LT",
Camarão Cozido Cal. 30/40,,1 Unid. = 0.1 KG (aprox.),"13,48€/kg","1,35€ / Unid.",
Miolo de Amêndoa Moído,MARQUE REPERE,Emb. 0.2 KG,"3,19€","15,95€ / KG",
Refrigerante C/ Gás Gasosa,SPRINK'S,Garrafa 1.5 LT,"0,59€","0,39€ / LT",
Cera Depilatória Profissional Natural de Abelha,VEET,Emb. 0.3 KG,"8,04€","26,80€ / KG",
Snacks Húmidos P/ Gato Adulto 2 de Frango e 2 de Vaca,PURINA,Emb. 0.34 KG,"3,48€","10,24€ / KG",
Esferográficas de Cores Sortidas Ponta Média,ESQUISSE,Emb. 4 UNID.,"1,29€","0,32€ / UNID.",
Conserva de Feijão Preto Cozido,NOTRE JARDIN,Lata 0.425 KG,"0,75€","1,76€ / KG",
Saquetas Perfumadas Azul,COMFORT,Emb. 1 P,"3,98€","3,98€ / P",
Queijo Flamengo Barra,DA FLORESTA,1 Unid. = 0.25 KG (aprox.),"6,99€/kg","1,75€ / Unid.",
MINI SNACKS CARNE VACA P/ GATO 60G LYCAT,TOUS MES AMIS,Emb. 0.06 KG,"0,85€","14,17€ / KG",
Ketchup Familiar XXL,CALVÉ,Emb. 0.55 KG,"3,88€","7,05€ / KG",
Néctar 100% Maçã,COMPAL,Emb. 1 LT,"1,58€","1,58€ / LT",
Limpa Máquinas de Loiça Desengordurante & Anti-Calcário,SUN,Emb. 0.12 KG,"3,99€","33,25€ / KG",
Luvas Universais S,VILEDA,Emb. 1 UNID.,"1,98€","1,98€ / UNID.",
"SYOSS OLEO INTEN 1-10 PRET,,1P",SYOSS,,"6,24€",/ Unid.,
Barrinhas P/ Canários sabor a Ovo,TOUS MES AMIS,Emb. 0.06 KG,"1,29€","21,50€ / KG",
Entrecosto com Alho e Pimentão Doce,MAGGI,Emb. 0.03 KG,"0,74€","24,67€ / KG",
BATATAS PRE-FRITAS PALITOS CURVOS OLEO GIRASSOL,POM'LISSE,Emb. 0.6 KG,"1,59€","2,65€ / KG",
Batatas Fritas Palha,SNR,Emb. 0.3 KG,"1,65€","5,50€ / KG",
Pastilha Elástica Canela sem Açúcar,CHICLETS,Emb. 0.017 KG,"0,98€","57,65€ / KG",
Bollycao Clássico 4x57 g,PANRICO,Emb. 0.228 KG,"1,99€","8,73€ / KG",
IOGURTE CREMOSO COCO,DÉLISSE,Emb. 0.5 KG,"1,69€","3,38€ / KG",
Alimento P/ Cão Snack Dental Frango,FRISKIES,Emb. 0.2 KG,"2,98€","14,90€ / KG",
AQUAFRESH ESC.ALL ANGLES MACIA,AQUAFRESH,,"3,19€",/ Unid.,
Conserva de Feijão Encarnado Cozido com pouco Sal,FERBAR,Lata 0.42 KG,"0,95€","2,26€ / KG",
Massa Cotovelos GR,MILANEZA,Emb. 0.5 KG,"1,19€","2,38€ / KG",
Queijo de pasta mole com Leite Pasteurizado,LES CROISÉS,Emb. 0.2 KG,"1,79€","8,95€ / KG",
Queijo Fresco com Leite Magro,DÉLISSE,Emb. 1 KG,"1,89€","1,89€ / KG",
Recarga Mopa 20 Panos,SWIFFER,Emb. 1 P,"4,18€","4,18€ / P",
Chocolate em pó P/ Leite Saco,NESQUIK,Emb. 1 KG,"4,64€","4,64€ / KG",
Lula Inteira Descongelada,,1 Unid. = 0.1 KG (aprox.),"8,99€/kg","0,90€ / Unid.",
Conserva de Salsichas Wienerwurst 5 Unid.,NOBRE,Frasco 0.22 KG,"1,94€","8,82€ / KG",
SORTIDO GOMAS CAIXA PLASTICA,COPAÍNS COPINES,Emb. 0.75 KG,"3,99€","5,32€ / KG",
Gentil Lixívia para a Roupa a Cores e Delicada,NEOBLANC,Emb. 2 LT,"5,48€","2,74€ / LT",
Bolachas Plain Leite,BELVITA,Emb. 0.3 KG,"1,98€","6,60€ / KG",
Creme de Mãos Nutritivo Nourish & Protect,BIOTEN,Emb. 0.1 LT,"2,13€","21,30€ / LT",
"Bolachas Digestivas Finas de Aveia, Pedaços de Chocolate e Arandos",THINS,Emb. 0.27 KG,"2,93€","10,85€ / KG",
ERVILHAS CONGELADAS,ECO+,Emb. 1 KG,"1,49€","1,49€ / KG",
Água com Gás Frutos Vermelhos 4x25cl,PEDRAS,Emb. 1 LT,"2,39€","2,39€ / LT",
Bacalhau Graúdo Noruega Asa Preta,,1 Unid. = 2.5 KG,"12,98€/kg","32,45€ / Unid.",
Amêndoa Caramelizada,,Emb. 0.25 KG,"4,29€","17,16€ / KG",
Vinho Branco do Tejo Chardonnay/Arinto,QUINTA DA ALORNA,Emb. 0.75 LT,"6,39€","8,52€ / LT",
Conserva de Feijão Branco Cozido com pouco Sal,FERBAR,Lata 0.42 KG,"0,95€","2,26€ / KG",
"ATUM POSTA OLEO,,120G",,,"1,48€",/ Unid.,
Pastilha Elástica Senses Watermelon Sunrise,TRIDENT,Emb. 0.023 KG,"0,94€","40,87€ / KG",
"Iogurte de Banana, Morango e Tutti Frutti 8x120g",DANONE,Emb. 0.96 KG,"1,98€","2,06€ / KG",
Ravioli de Legumes,CÔTÉ TABLE,Emb. 0.8 KG,"1,49€","1,86€ / KG",
SARDINHA,PÊCHE OCÉAN,Emb. 0.7 KG,"2,99€","4,27€ / KG",
Mini Snacks P/ Gato Controlo das Bolas de Pelo,TOUS MES AMIS,Emb. 0.06 KG,"0,85€","14,17€ / KG",
Refrigerante de Maça Gaseificado S/ Álcool,GIBUS,Garrafa 0.75 LT,"2,49€","3,32€ / LT",
Batatas Fritas Light,POM'LISSE,Emb. 0.15 KG,"0,80€","5,33€ / KG",
Batatas Fritas Gourmet,POM'LISSE,Emb. 0.17 KG,"1,29€","7,59€ / KG",
Sumo 100% Tomate Biológico,,Emb. 1 LT,"1,49€","1,49€ / LT",
Luvas P/ Uso Doméstico Tam. M,MAMISON,Emb. 1 UNID.,"0,69€","0,69€ / UNID.",
Presas de Porco Preto,,1 Unid. = 0.5 KG  (aprox.),"10,42€/kg","5,21€ / Unid.",
Ice Tea Limão,LIPTON,Emb. 1 LT,"1,29€","1,29€ / LT",
Prato de Sobremesa 21cm Azul Marinho,ARDENCE,1 UNID.,"1,75€","1,75€ / UNID.",
ATUM RAMIREZ AZEITE 120G,RAMIREZ,,"1,19€",/ Unid.,
Leite UHT Pastagem Magro,TERRA NOSTRA,Emb. 1 LT,"1,04€","1,04€ / LT",
Bolachas com Pepitas Chocolate sem Glúten,CHAQUE JOUR,Emb. 0.15 KG,"2,29€","15,27€ / KG",
Bolachas de Água e Sal,VIEIRA,Emb. 0.125 KG,"0,94€","7,52€ / KG",
"ALTAS QUINTAS 600 BRANCO 0,75",,,"6,99€",/ Unid.,
Patê de Figado de Porco,LA PIARA,Emb. 0.08 KG,"0,96€","12,00€ / KG",
Iogurte de Morango 4 Unid.,IOGOLINO,Emb. 0.4 KG,"2,88€","7,20€ / KG",
Elixir Mentol,LISTERINE,Emb. 0.05 LT,"5,98€","119,60€ / LT",
Donuts Classic 4x50 gr,DONUTS,Emb. 0.2 KG,"2,98€","14,90€ / KG",
PREPA PAIN CEREALES,TABLIER BLANC,Emb. 1 KG,"1,58€","1,58€ / KG",
SOBREMESA CREME CHOCOLATE BRANCO,DÉLISSE,Emb. 0.5 KG,"1,89€","3,78€ / KG",
Glade Observadores Frescos de Primavera,BRISE,Emb. 0.3 KG,"2,99€","9,97€ / KG",
BOLACHA CEREAIS C/ COB DE CHOCOLATE E AVELA,P'TIT DÉLI,Emb. 0.2 KG,"1,99€","9,95€ / KG",
COUSCOUS C/FRANGO E MERGUEZ 450G,CÔTÉ TABLE,Emb. 0.45 KG,"3,09€","6,87€ / KG",
Creme Care Hidratação Intensiva,NIVEA,Emb. 0.2 LT,"4,69€","23,45€ / LT",
Pimenta Branca Moída,MARGÃO,Emb. 0.05 KG,"2,18€","43,60€ / KG",
Leite C/ Chocolate UHT 4 Unid.,MIMOSA,Emb. 0.8 LT,"1,68€","2,10€ / LT",
Vinho Regional Lisboa Branco Leve,MUNDUS,Garrafa 0.75 LT,"1,69€","2,25€ / LT",
PIRIPIRI MOIDO,RUSTICA,Emb. 0.05 KG,"0,65€","13,00€ / KG",
"BOLACHA REDONDA RECHEIO DUO ""CHOCOLATE E LEITE""",P'TIT DÉLI,Emb. 0.3 KG,"1,49€","4,97€ / KG",
Refrigerante sem Gás Maçã,TRINA,Garrafa 1.5 LT,"1,94€","1,29€ / LT",
Espumante Reserva Doce,FITA AZUL,Garrafa 0.75 LT,"5,68€","7,57€ / LT",
Queijo Pointe de Brie,ECO+,Emb. 0.2 KG,"1,45€","7,25€ / KG",
Azeite Virgem Extra Gourmet,GALLO,Emb. 0.75 LT,"3,89€","5,19€ / LT",
Néctar Clássico Laranja do Algarve 3x20cl,COMPAL,Emb. 0.6 LT,"1,58€","2,63€ / LT",
Pantene Grisalho Radiante & Suave Máscara 160 ml,PANTENE PV,Emb. 0.16 LT,"5,98€","37,38€ / LT",
Moelas de Pato,,1 Unid. = 1 P   (aprox.),"2,69€/kg","2,69€ / Unid.",
Alimento P/ Gato Adulto de Frango,PURINA,Emb. 3 KG,"22,98€","7,66€ / KG",
Queijo Fresco Barrar Natural Valformoso 200g,VALFORMOSO,Emb. 0.2 KG,"1,49€","7,45€ / KG",
Alimento Húmido para Cão Patê com Pedaços Carne Vaca,ECO+,,"1,99€",/ Unid.,
Queijo Fatiado Flamengo,LIMIANO,Emb. 0.2 KG,"2,68€","13,40€ / KG",
Pescada Congelada,,1 Unid. = 1.9 KG (aprox.),"3,49€/kg","6,63€ / Unid.",
Creme de Protecção Intensiva Camomila,ATRIX,Emb. 0.15 LT,"3,98€","26,53€ / LT",
Lápis para Colorir,ESQUISSE,,"1,99€",/ Unid.,
TORTILHA CHOURICO,TABLES DU MONDE,Emb. 0.5 KG,"2,99€","5,98€ / KG",
Gel Banho Aloe Vera,MANAVA,Emb. 0.75 LT,"1,69€","2,25€ / LT",
Alimento Lácteo Banana e Pera 0% Açúcar Bio +6 Meses,NESTLÉ,Emb. 0.36 KG,"2,98€","8,28€ / KG",
Vela Duo com Fragrância de Maçã,AIRWICK,Emb. 0.105 KG,"5,69€","54,19€ / KG",
Nata UHT Ideal para Bater,AGROS,Emb. 0.2 LT,"0,93€","4,65€ / LT",
Chá de Tília,TETLEY,Emb. 10 UNID.,"0,86€","0,09€ / UNID.",
Conserva de Azeitonas Verdes com Recheio,RUSTICA,Emb. 0.3 KG,"1,65€","5,50€ / KG",
Café Cápsulas Intenso Intensidade 9,PLANTATION,Emb. 10 CAPS.,"1,69€","0,17€ / CAPS.",
Gelatina Light Tropical,ROYAL,Emb. 0.031 KG,"2,08€","67,10€ / KG",
Escova a Pilhas Motion Kids Minion Bateria,COLGATE,Emb. 1 UNID.,"9,48€","9,48€ / UNID.",
Bacalhau Especial Pacífico,,1 Unid. = 3 KG (aprox.),"10,90€/kg","32,70€ / Unid.",
Sonhos com Canela,,1 Unid. = 0.06 KG,"24,99€","416,50€ / KG",
Carapau Grande,,1 Unid. = 0.4 KG (aprox.),"5,99€/kg","2,40€ / Unid.",
Maruca Inteira Congelada,,1 Unid. = 0.8 KG (aprox.),"13,98€/kg","11,18€ / Unid.",
Mini Cones Chocolate e Baunilha,SMICY,Emb. 10 UNID.,"2,39€","0,24€ / UNID.",
Bolachas Soft Bakes Frutos Vermelhos,BELVITA,Emb. 0.25 KG,"2,98€","11,92€ / KG",
Conserva de Caldeirada,PITEU,Emb. 0.12 KG,"1,89€","15,75€ / KG",
Coentros em Folhas,MARGÃO,Emb. 0.007 KG,"1,78€","254,29€ / KG",
PERA WILLIAMS EM CALDA,DOUCEUR DU VERGER,Emb. 0.225 KG,"1,39€","6,18€ / KG",
Pipocas Caramelizadas,TOKAPI,Emb. 0.1 KG,"0,79€","7,90€ / KG",
Iogurte Queijo Fresco Açucarado com Frutos 6x100g,DÉLISSE,Emb. 0.6 KG,"1,99€","3,32€ / KG",
Anis Estrelado,MARGÃO,Emb. 0.025 KG,"3,28€","131,20€ / KG",
GRESSINOS AZEITE ROSMANINHO,TOKAPI,Emb. 0.125 KG,"1,25€","10,00€ / KG",
Pantene 3 Minute Miracle Repara & Protege,PANTENE PV,Emb. 0.2 LT,"5,98€","29,90€ / LT",
Cracker Integral,CUÉTARA,Emb. 0.2 KG,"0,99€","4,95€ / KG",
Tablete de Chocolate e Leite C/ Cereais Crocantes,CRUNCH,Emb. 0.1 KG,"1,98€","19,80€ / KG",
Máscaras Liso Keratina,TRESEMMÉ,Emb. 0.3 LT,"5,39€","17,97€ / LT",
Cevada Solúvel,PLANTATION,Frasco 0.2 KG,"1,69€","8,45€ / KG",
Carne Porco Salgada C/ Lentilhas,CÔTÉ TABLE,Lata 0.84 KG,"2,99€","3,56€ / KG",
FEIJOADA DE CHOCOS,CÔTÉ TABLE,Emb. 0.25 KG,"3,89€","15,56€ / KG",
Queijo Fresco Light 2x62.5g,PAIVA,Emb. 0.125 KG,"1,29€","10,32€ / KG",
Pizza Margarita na Pedra 3X300G,ECO+,Emb. 0.9 KG,"3,79€","4,21€ / KG",
Mini Cookies com Pepitas de Chocolate 0% Açúcar,ARTIACH,Emb. 0.12 KG,"2,08€","17,33€ / KG",
Costeletas Mistas de Porco,,1 Unid. = 0.435 KG (aprox.),"4,69€/kg","2,04€ / Unid.",
Pensos para calos,HANSAPLAST,Emb. 8 UNID.,"3,58€","0,45€ / UNID.",
Bacalhau com Azeite e Alho,RAMIREZ,Emb. 0.12 KG,"2,49€","20,75€ / KG",
Creme Hidratante Caixa Grande,NIVEA,Emb. 0.15 LT,"4,29€","28,60€ / LT",
Alimento Húmido P/ Gato Carne de Vaca e Tomate,GOURMET GOLD,Emb. 0.085 KG,"0,74€","8,71€ / KG",
Nabiça Baby Leaf,,Emb. 0.15 KG,"1,59€","10,60€ / KG",
PIMENTO VERM./VERDE,NOTRE JARDIN,Emb. 0.6 KG,"1,53€","2,55€ / KG",
Escorredor de Louça,,1 UNID.,"1,99€","1,99€ / UNID.",
Cajú Torrado sem Sal,TOKAPI,Emb. 0.125 KG,"2,69€","21,52€ / KG",
Gelado Pistachio,ESKISS,Emb. 1 LT,"2,69€","2,69€ / LT",
Champanhe Meio Seco,POL CARSON,Garrafa 0.75 LT,"17,29€","23,05€ / LT",
FOLHA DE ALUMINIO 25 M,,,"6,48€",/ Unid.,
Vinho Regional Alentejano Tinto,PORTA DA RAVESSA,Garrafa 0.75 LT,"3,73€","4,97€ / LT",
Pimenta Branca Moída,RUSTICA,Frasco 0.04 KG,"1,49€","37,25€ / KG",
Iogurte Líquido Morango Banana,YOCO,Emb. 0.54 KG,"2,29€","4,24€ / KG",
Strogonoff,KNORR,Emb. 0.033 KG,"1,29€","39,09€ / KG",
Tira Nódoas Gel Anti-odores,VANISH,Emb. 0.912 LT,"7,91€","8,67€ / LT",
Delícias com Forma de Lagosta Ultracongelado,PESCANOVA,Emb. 0.255 KG,"2,98€","11,69€ / KG",
Luvas Colors M/L,VILEDA,Emb. 50 LT,"14,98€","0,30€ / LT",
Café Cápsulas Máximo Intensidade 10,PLANTATION,Emb. 10 CAPS.,"1,69€","0,17€ / CAPS.",
Cereais de Mel,ESTRELITAS,Emb. 0.55 KG,"3,14€","5,71€ / KG",
Pasta Pot Cogumelos,KNORR,Emb. 0.07 KG,"1,89€","27,00€ / KG",
Chá de Cidreira Mel 20 Saquetas,LIPTON,Emb. 20 SAQ.,"1,94€","0,10€ / SAQ.",
Tablete de Chocolate de Leite Superior com Avelãs Inteiras,TABLETTE D'OR,Emb. 0.2 KG,"1,75€","8,75€ / KG",
Penso Incontinência Discreet Extra,AUSONIA,Emb. 20 UNID.,"5,18€","0,26€ / UNID.",
Vinho Regional Alentejano Tinto,TALHA REAL,Garrafa 0.75 LT,"4,99€","6,65€ / LT",
Protetor Frigedeiras,CMP,1 UNID.,"1,90€","1,90€ / UNID.",
Espuma de Barbear,,,"1,09€",/ Unid.,
SORTIDO DE GOMAS EM MINI SAQUETAS,COPAÍNS COPINES,Emb. 0.5 KG,"3,49€","6,98€ / KG",
Conserva de Feijão Branco da Horta,COMPAL,Lata 0.845 KG,"1,59€","1,88€ / KG",
Iogurte Sólido Magro Amora Framboesa 4 Unid.,LONGA VIDA,Emb. 0.12 KG,"2,09€","17,42€ / KG",
Néctar Clássico Pêssego,JAFADEN,Emb. 1 LT,"0,99€","0,99€ / LT",
Bolachas de Gérmen de Trigo C/ Pepitas Chocolate Leite,NAT&VIE,Emb. 0.2 KG,"1,69€","8,45€ / KG",
Cereais de Chocolate e Chocolate Branco,CHOCAPIC,Emb. 0.4 KG,"2,92€","7,30€ / KG",
Barras de Cereais de Chocolate C/ Leite 6 Unid.,NESQUIK,Emb. 0.15 KG,"3,28€","21,87€ / KG",
Esparguete s/glúten,CHAQUE JOUR SANS GLUTEN,Emb. 0.4 KG,"1,29€","3,23€ / KG",
MINI BISCOITOS COM COBERTURA DE CHOCOLATE DE LEITE,P'TIT DÉLI,Emb. 0.16 KG,"1,69€","10,56€ / KG",
Pão de Forma Multicereal,EPI D'OR,Emb. 0.45 KG,"1,39€","3,09€ / KG",
Fondue Queijo,LES CROISÉS,Emb. 0.4 KG,"3,99€","9,98€ / KG",
Cheetos Rolitos,CHEETOS,Emb. 0.1 KG,"1,64€","16,40€ / KG",
Alimento Seco P/ Gato de Salmão,PURINA,Emb. 1.5 KG,"11,98€","7,99€ / KG",
Fiambre Peito de Peru em Forno de Lenha,CAMPOFRIO,1 Unid. = 0.11 KG (aprox.),"15,99€/kg","1,76€ / Unid.",
MASSA FOLHADA RECTANG. 230G,TABLIER BLANC,Emb. 0.23 KG,"1,29€","5,61€ / KG",
Coloração Preto Azulado 210 sem Amoníaco,CASTING,Emb. 1 UNID.,"9,98€","9,98€ / UNID.",
Presunto 6 Fatias,,Emb. 0.15 KG,"2,39€","15,93€ / KG",
Caixa Hermética Redonda 23cm,DURALEX,1 UNID.,"3,49€","3,49€ / UNID.",
GUARDANAPOS LARANJA TIPO E RENOVA,GUARDANAPOS RENOVA,Emb. 70 UNID.,"0,69€","0,01€ / UNID.",
LAVA TUDO BOSQUE,CLAIR,Emb. 2 LT,"0,89€","0,45€ / LT",
Guardanapos Branco Pequenos Folha Dupla,GUARDANAPOS RENOVA,Emb. 90 UNID.,"1,24€","0,01€ / UNID.",
Bebida Solúvel de Cereais C/ Café,MOKAMBO,Emb. 0.2 KG,"4,48€","22,40€ / KG",
Cerveja com Álcool 24x33cl,SAGRES,Emb. 7.92 LT,"18,29€","2,31€ / LT",
Verniz de Unhas 60 Segundos 703,RIMMEL,Emb. 1 UNID.,"4,13€","4,13€ / UNID.",
Queijo Flamengo Fatiado,AGROS,Emb. 0.2 KG,"2,18€","10,90€ / KG",
BATERIA Nº 11 44/420 44/420 TECH9,TECH9,Emb. 1 UNID.,"54,99€","54,99€ / UNID.",
Bolachas Original Family Format,OREO,Emb. 0.44 KG,"3,98€","9,05€ / KG",
Açafrão das Índias,MARGÃO,Emb. 0.037 KG,"2,18€","58,92€ / KG",
Limpeza Reparador Original,SONASOL,Emb. 1.3 LT,"2,09€","1,61€ / LT",
Café Clássico,PLANTATION,Emb. 48 PAST.,"4,95€","0,10€ / PAST.",
Conserva Salsichas Soja 5 Unid.,CEM PORCENTO,Frasco 0.39 KG,"3,98€","10,21€ / KG",
Pães de Leite 10 Unid.,EPI D'OR,Emb. 0.35 KG,"1,98€","5,66€ / KG",
Tagliatelles à L'ancienne Biológicas,,Emb. 0.25 KG,"1,59€","6,36€ / KG",
Iogurte Cremoso de Frutas 16x125g,DÉLISSE,Emb. 2 KG,"3,99€","2,00€ / KG",
CARIL SAQUETA,RUSTICA,Emb. 0.05 KG,"0,59€","11,80€ / KG",
"AGUA FRIZE,,6x25CL",FRIZE,,"2,68€",/ Unid.,
Alimento Seco P/ Gato Adulto C/ Digestão Sensível,PURINA ONE,Emb. 0.8 KG,"6,98€","8,73€ / KG",
Bolachas Petit Beurre C/ Chocolate Preto Pocket,P'TIT DÉLI,Emb. 0.25 KG,"2,45€","9,80€ / KG",
