Nome,Marca,Quantidade,Preço Primário,Preço Por Unidade,Promo
SOBREMESA CREME CHOCOLATE BRANCO,DÉLISSE,Emb. 0.5 KG,"1,59€","3,18€ / KG",
SPAGHETTI A BOLONHESA,CÔTÉ TABLE,Emb. 0.3 KG,"2,09€","6,97€ / KG",
Detergente Máquina Roupa Líquido Sensitive,SKIP,Emb. 100 DOSES,"19,99€","0,20€ / DOSES",
Massa Linguine,MILANEZA,Emb. 0.5 KG,"1,85€","3,70€ / KG",
Maçã Golden Cal. 70/75,,1 Unid. = 0.21 KG (aprox.),"1,39€/kg","0,29€ / Unid.",
Alimento Seco P/ Gato Bola Pelo/Esteril,PURINA ONE,Emb. 0.8 KG,"6,99€","8,74€ / KG",
Miolo de Amêndoa Palitada,MARQUE REPERE,Emb. 0.15 KG,"1,99€","13,27€ / KG",
Pimenta Branca Moída,RUSTICA,Emb. 0.05 KG,"0,99€","19,80€ / KG",
Néctar Clássico Pêssego 3x200 ml,COMPAL,Emb. 0.6 LT,"1,39€","2,32€ / LT",
Tostas de Trigo 36Unid.,EPI D'OR,Emb. 0.3 KG,"1,09€","3,63€ / KG",
Farinha De Trigo Espiga T55,ESPIGA,Emb. 1 KG,"1,14€","1,14€ / KG",
TABLETE CHOCOLATE NEGRO 72% 100G,CEMOI,Emb. 0.1,"0,99€","9,90€ /",
Chávena de Café Vidro 9cl,ARDENCE,1 UNID.,"0,75€","0,75€ / UNID.",
Vinho Verde Branco,TAPADA DOS MONGES,Garrafa 0.75 LT,"3,29€","4,39€ / LT",
Pastilhas Elásticas sem Açúcar Sabor Menta Verde 70Unid.,NEW'R,Emb. 0.102 KG,"1,80€","17,65€ / KG",
BOLACHAS VITALDAY CROCANTE CHOCOLATE 280G,GULLÓN,Emb. 0.28 KG,"2,29€","8,18€ / KG",
Mistura de Sementes,MARQUE REPERE,Emb. 0.2 KG,"1,99€","9,95€ / KG",
Gel de Banho Naturals Oliva e Leite,PALMOLIVE,Emb. 0.5 LT,"2,69€","5,38€ / LT",
Sacos do Lixo Ultra Resistentes com Atilhos 100L,ELEMBAL,,"2,59€",/ Unid.,
Condicionador Purify & Hidrate,,Emb. 0.4 LT,"4,19€","10,48€ / LT",
Queijo de Cabra Curado,SALOIO,Emb. 0.2 KG,"3,59€","17,95€ / KG",
Licor Ginja com Fruto,ALBERGARIA,Emb. 1 LT,"6,99€","6,99€ / LT",
Inseticida Recarga Uso Doméstico,BIO KILL,Emb. 0.375 LT,"3,60€","9,60€ / LT",
Bolachas com Sal Crackers,DU BOIS DE LA ROCHE,Emb. 0.5 KG,"2,79€","5,58€ / KG",
Pão com Chouriço,,1 Unid. = 0.13 KG,"0,85€","6,54€ / KG",
RECARGA P/ SABONETE LIQUIDO FLORAL 750ML,ECO+,Emb. 0.75 LT,"1,10€","1,47€ / LT",
Gelatina Sabor Melancia 2x85g,TABLIER BLANC,Emb. 0.17 KG,"0,85€","5,00€ / KG",
Cillit Bang Lixívia & Higiene 500ML x12,CILLIT BANG,Emb. 0.5 LT,"2,24€","4,48€ / LT",
Gin Gordon´s,GORDON'S,Garrafa 0.7 LT,"14,99€","21,41€ / LT",
Courgette,,1 Unid. = 0.38 KG (aprox.),"1,49€/kg","0,57€ / Unid.",
Vinho Regional Alentejo Tinto,MONSARAZ,Garrafa 0.75 LT,"2,99€","3,99€ / LT",
Bacalhau Seleção Graúdo Noruega Asa Preta,,1 Unid. = 2.5 KG (aprox.),"11,89€/kg","29,73€ / Unid.",
Escova de Dentes 3D White,ORAL B,Emb. 1 UNID.,"1,64€","1,64€ / UNID.",
Massa Folhada Pronta Biológica,,Emb. 0.23 KG,"1,99€","8,65€ / KG",
Sumo 100% 3 Citrinos,JAFADEN,Emb. 1 LT,"1,55€","1,55€ / LT",
Mix de Patês,CÔTÉ TABLE,Emb. 0.234 KG,"1,98€","8,46€ / KG",
Vinho Tinto,MONTES ERMOS,Bag in Box 5 LT,"9,49€","1,90€ / LT",
BOLACHAS RETANGULARES COM RECHEIO DE CHOCOLATE,P'TIT DÉLI,Emb. 0.125 KG,"1,29€","10,32€ / KG",
Vinho Verde Branco,DEU LA DEU,Garrafa 0.75 LT,"5,99€","7,99€ / LT",
PURE MACA/MIRTILO/BANANA SEM ADICAO ACUCAR BISNAGA,DOUCEUR DU VERGER,Emb. 0.48 KG,"2,49€","5,19€ / KG",
Chá de Tília,,Emb. 25 SAQ.,"0,99€","0,04€ / SAQ.",
Papa Infantil 8 Cereais e Mel,NESTLÉ,Emb. 0.25 KG,"1,79€","7,16€ / KG",
Pantene Repara & Protege Ampolas Resgate,PANTENE PV,Emb. 3 UNID.,"3,48€","1,16€ / UNID.",
Chá de Camomila,LIPTON,Emb. 10 SAQ.,"0,69€","0,07€ / SAQ.",
FOLHADOS FEUILLETINE 135G,DU BOIS DE LA ROCHE,Emb. 0.135 KG,"1,48€","10,96€ / KG",
Mistura de Frutos Secos Torrados com Sal,TOKAPI,Emb. 0.12 KG,"1,79€","14,92€ / KG",
Polpa de Tomate,ECO+,Frasco 1 KG,"1,49€","1,49€ / KG",
Salsa em Folhas,MARGÃO,Emb. 0.006 KG,"0,89€","148,33€ / KG",
Cereais Granola de Aveia C/ Arandos e Sementes de Abóbora,FITNESS,Emb. 0.3 KG,"2,79€","9,30€ / KG",
Queijo Camembert,PRÉSIDENT,Emb. 0.25 KG,"3,79€","15,16€ / KG",
Sumo 100% Ananás Biológico,,Emb. 1 LT,"2,99€","2,99€ / LT",
DENTIFRICO SABOR A MENTA 7-13 ANOS KIDS,DENTAMYL,Emb. 0.075 LT,"0,99€","13,20€ / LT",
CALDO GALINHA M.REPERE,RUSTICA,Emb. 0.12 KG,"0,79€","6,58€ / KG",
Aguardente Vínica Velha,DORRÃO,Garrafa 0.7 LT,"11,99€","17,13€ / LT",
Lixívia Perfumada,NEOBLANC,Emb. 4 LT,"3,34€","0,84€ / LT",
Óleo Cedro Líquido,PRONTO,Emb. 0.25 LT,"2,91€","11,64€ / LT",
FILETES DE CAVALA C/ MOSTARDA DE DIJON,PÊCHE OCÉAN,Emb. 0.169 KG,"1,79€","10,59€ / KG",
Azeite Virgem Tradicional,SERRATA,Garrafa 0.75 LT,"3,64€","4,85€ / LT",
Alimento Húmido Cão Borrego e Galinha,PEDIGREE,Emb. 0.3 KG,"2,28€","7,60€ / KG",
Sorvete Cassis C/ Pedaços,ESKISS,Emb. 1 LT,"2,69€","2,69€ / LT",
Cajus no Forno,MATUTANO,Emb. 0.17 KG,"4,99€","29,35€ / KG",
Papa Infantil Aveia Manga e Banana,CERELAC,Emb. 0.25 KG,"2,49€","9,96€ / KG",
QUEIJO EMMENTAL RALADO BIO,,Emb. 0.1 KG,"1,59€","15,90€ / KG",
Escova de Dentes Suave Whole Mouth Clean,COLGATE,Emb. 1 UNID.,"2,84€","2,84€ / UNID.",
Ambientador Aerossol  Essências Baunilha 6 em 1,AIR WICK,Spray 0.24 LT,"1,79€","7,46€ / LT",
Couscous,,Emb. 1 KG,"1,50€","1,50€ / KG",
Vinho Regional Alentejo Tinto,PORTA DA RAVESSA,Garrafa 0.75 LT,"1,99€","2,65€ / LT",
PERCABONATO SÓDIO,CLAIR,Emb. 0.5 KG,"2,99€","5,98€ / KG",
Saquetas Iogurte Morango,DANONE,Emb. 0.28 KG,"1,99€","7,11€ / KG",
Compota de Maçã 12x90g,DOUCEUR DU VERGER,Emb. 1.08 KG,"4,99€","4,62€ / KG",
Cueca de Banho Tam. S 7/12 Kg,MOTS D'ENFANTS,Emb. 12 UNID.,"4,49€","0,37€ / UNID.",
"Panela de Pressão 4,5L",ARDENCE,1 UNID.,"51,50€","51,50€ / UNID.",
Gel Studio Line Invisi Fix Fixação Forte 6,L'ORÉAL PARIS,Emb. 0.15 KG,"3,89€","25,93€ / KG",
Alimento Seco P/ Gato Salmão,PURINA ONE,Emb. 0.8 KG,"6,64€","8,30€ / KG",
Conserva de Salsichas 6 Unid. FrankFurt,CÔTÉ TABLE,Lata 0.12 KG,"0,59€","4,92€ / KG",
Água sem Gás,VITALIS,Garrafa 1.5 LT,"0,42€","0,28€ / LT",
Iogurte Natural 8x120g,DANONE,Emb. 0.96 KG,"2,34€","2,44€ / KG",
COCKTAIL AZEITONAS E TREMOCOS,TOKAPI,Emb. 0.2 KG,"1,32€","6,60€ / KG",
Pensos Diários Salva Slip Normal,EVAX,Emb. 50 UNID.,"2,03€","0,04€ / UNID.",
Bollycao Clássico 2x57 g,BOLLYCAO,Emb. 0.114 KG,"1,00€","8,77€ / KG",
Sopa Creme de Lagosta,KNORR,Emb. 0.061 KG,"1,49€","24,43€ / KG",
Lava Tudo Multisuperficies Lavanda,CIF,Emb. 1.4 LT,"1,99€","1,42€ / LT",
TOSTAS DE TRIGO INTEGRAL,EPI D'OR,Emb. 0.5 KG,"1,49€","2,98€ / KG",
Alimento Húmido P/ Gato Gold Carne de Vaca,GOURMET GOLD,Emb. 0.085 KG,"0,75€","8,82€ / KG",
Espargos Verdes,,Emb. 0.25 KG,"2,99€","11,96€ / KG",
CREME Q10 DIA 50ML,INELL,Emb. 0.05 LT,"2,99€","59,80€ / LT",
Beringela Embalada,,1 Unid. = 0.57 KG (aprox.),"1,00€/kg","0,57€ / Unid.",
Pão de Forma para Canapés,EPI D'OR,Emb. 0.28 KG,"1,19€","4,25€ / KG",
Puré de Batata Ultracongelado,POM'LISSE,Emb. 0.75 KG,"1,34€","1,79€ / KG",
OREGAOS FOLHAS SAQUETA,RUSTICA,Emb. 0.08 KG,"0,28€","3,50€ / KG",
AGUA FRIZE TANGERINA 4x25CL,FRIZE,,"2,06€",/ Unid.,
Sumo Refrigerado Morango,SUNNY DELIGHT,Emb. 0.31 Lt,"0,78€","2,52€ / Lt",
