NAME,BRAND,QUANTITY,PRICE,PPU,OLDPRICE,OLDPPU,EAN
PANTENE Champô Caracóis Definidos 250 ml,PANTENE,,"3,99 €","15,96 €/l",,,
GILLETTE VENUS Lâminas Descartáveis Simply Basic Venus3 3 un,GILLETTE VENUS,,"2,60 €","0,87 €/ud","3,49 €","1,16 €/ud",
AUSONIA DISCREET Pants Tamanho G 8 un,AUSONIA DISCREET,,"8,99 €","1,12 €/ud",,,
PALMOLIVE Gel de Banho Naturals Amêndoas & Leite 500 ml,PALMOLIVE,,"2,69 €","5,38 €/l",,,
PALMOLIVE Gel de Banho Naturals Leite de Oliva 500 ml,PALMOLIVE,,"2,69 €","5,38 €/l",,,
DOVE Mousse Banho Rose Oil 200 ml,DOVE,,"4,99 €","24,95 €/l",,,
TRESEMMÉ Condicionador Caracóis Hidratados 500 ml,TRESEMM,,"4,19 €","8,38 €/l",,,
EVAX Pensos Higiénicos Fina & Segura Maxi 13 Un,EVAX,,"1,69 €","0,13 €/ud",,,
TRESEMMÉ Champô Color Keratina 400 ml,TRESEMM,,"6,99 €","17,48 €/l",,,
DOVE Desodorizante Spray Extra Fresh Homem 150 ml,DOVE,,"4,69 €","31,27 €/l",,,
DOVE Gel de Banho Pomegranate  750 ml,DOVE,,"6,99 €","9,32 €/l",,,
LIS Papel Higiénico 2 Folhas 12 Un,LIS,,"2,29 €","0,19 €/ud",,,
COUTO Pasta de Dentes 60 g,COUTO,,"2,29 €","38,17 €/Kg",,,
SYOSS Coloração 5-29 Vermelho Intenso  1 un,SYOSS,,"5,39 €","5,39 €/ud","9,26 €","9,26 €/ud",
DOVE Desodorizante Spray Men Clean 150 ml,DOVE,,"4,69 €","31,27 €/l",,,
FENO DE PORTUGAL Gel de Banho Hipoalergénico Mel e Geleia Real 700 ml,FENO DE PORTUGAL,,"5,49 €","7,84 €/l",,,
DIA LA LLAMA Papel Higiénico 2 Folhas 24 Un,DIA LA LLAMA,,"4,59 €","0,19 €/ud",,,
GLISS Champô Liso Asiático 250 ml,GLISS,,"2,49 €","9,96 €/l","5,14 €","20,56 €/l",
COLGATE Dentífrico Max White One 2x75 ml,COLGATE,,"4,99 €","33,27 €/l",,,
RENOVA Papel Higiénico Super Compact (4=12 rolos) 4 un,RENOVA,,"2,49 €","0,62 €/ud",,,
RENOVA Lenços de Bolso Kids Compacto 4 Folhas 6 un,RENOVA,,"0,99 €","0,17 €/ud",,,
EVAX Pensos Higiénicos Liberty Super Alas 10 Un,EVAX,,"2,99 €","0,30 €/ud",,,
TENA Silhouette Cuecas de Incontinência Mulher Creme (Tamanho L) 8 un,TENA,,"11,99 €","1,50 €/ud",,,
FRUCTIS Máscara Capilar Hair Food Banana 390 ml,FRUCTIS,,"8,99 €","23,05 €/l",,,
FRUCTIS Máscara de Cabelo Hair Food Papaia 390 ml,FRUCTIS,,"8,99 €","23,05 €/l",,,
ULTRA SUAVE Champô Água de Côco e Aloe Vera 250 ml,ULTRA SUAVE,,"2,15 €","8,60 €/l",,,
DOVE Sabonete Shea Butter & Vanilla 4x90 g,DOVE,,"4,99 €","13,86 €/Kg",,,
OLIA Coloração Permanente Castanho Chocolate 4.15 1 un,OLIA,,"11,99 €","11,99 €/ud",,,
OLIA Coloração Permanente Louro Mel 8.31 1 un,OLIA,,"11,99 €","11,99 €/ud",,,
OLIA Coloração Permanente Castanho Dourado 5.3 1 un,OLIA,,"11,99 €","11,99 €/ud",,,
OLIA Coloração Permanente Louro Escuro Dourado 6.3 1 un,OLIA,,"11,99 €","11,99 €/ud",,,
AQUAFRESH Pasta de Dentes Branco Intenso 100 ml,AQUAFRESH,,"3,29 €","32,90 €/l",,,
GARNIER Água Micelar Óleo Olhos Sensíveis 400 ml,GARNIER,,"7,99 €","19,98 €/l",,,
VEET Cera Fria Facial Peles Sensíveis 20 Un,VEET,,"4,89 €","0,24 €/ud",,,
POLIDENT Creme Fixativo Para Próteses Sem Sabor 2x40 g,POLIDENT,,"9,79 €","122,37 €/Kg",,,
ELVIVE Champô Color Violeta 200 ml,ELVIVE,,"5,99 €","29,95 €/l",,,
GARNIER Máscara de Tecido Anti-olheiras Vitamina C Olhos 1 un,GARNIER,,"2,99 €","2,99 €/ud",,,
TENA Discreet Pensos Incontinência Mulher Normal 24 un,TENA,,"4,19 €","0,17 €/ud",,,
COLGATE Pasta de Dentes Total Original 2x75 ml,COLGATE,,"4,98 €","33,20 €/l",,,
SYOSS Champô Micelar Pure Boost 440 ml,SYOSS,,"3,49 €","8,73 €/l","7,20 €","18,00 €/l",
DENIM After Shave Original 100 ml,DENIM,,"7,99 €","79,90 €/l",,,
NIVEA Body Milk Refirmante Q10 Pele Seca 250 ml,NIVEA,,"7,69 €","30,76 €/l",,,
LINIC Champô Sakura Fresh 225 ml,LINIC,,"4,49 €","19,96 €/l",,,
NIVEA Desodorizante Roll-On Dry Fresh 50 ml,NIVEA,,"3,99 €","79,80 €/l",,,
NIVEA Creme Dia Hyaluron Cellelar Filler FP30 50 ml,NIVEA FP,,"25,74 €","514,80 €/l",,,
NIVEA MEN Desodorizante Spray Invisible Black & White Active 150 ml,NIVEA MEN,,"2,81 €","18,73 €/l",,,
SENSODYNE Dentífrico Sensibilidade & Gengivas 75 ml,SENSODYNE,,"4,99 €","66,53 €/l",,,
L'ORÉAL Desodorizante Spray Men Expert Carbon Protect Intense Ice 150 ml,OR AL,,"3,99 €","26,60 €/l",,,
GILLETTE VENUS Lâminas Descartáveis Simply 3 Plus 4 un,GILLETTE VENUS,,"5,99 €","1,50 €/ud",,,
NIVEA MEN Creme Lata 150 ml,NIVEA MEN,,"5,99 €","39,93 €/l",,,
COLGATE Pasta de Dentes Total Advanced Gengivas Saudáveis 75 ml,COLGATE,,"3,99 €","53,20 €/l",,,
EVAX Salva Slip Maxi 36 Un,EVAX,,"2,59 €","0,07 €/ud",,,
EVAX Salva Slip Maxi Plus 24+2 un,EVAX,,"2,59 €","0,10 €/ud",,,
LINIC Champô Cool Sport Mentol Homem 225 ml,LINIC,,"4,49 €","19,96 €/l",,,
NIVEA Creme de Rosto Dia Anti-rugas Q10 Power FP30 50 ml,NIVEA FP,,"16,47 €","329,40 €/l",,,
BIC Lâminas Descartáveis 3 Action 6 Un,BIC,,"5,49 €","0,92 €/ud",,,
FENO DE PORTUGAL Desodorizante Roll-On Hipoalergénico Frescura Energizante 50 ml,FENO DE PORTUGAL,,"2,09 €","41,80 €/l",,,
COLGATE Pasta de Dentes Max White Carvão 75 ml,COLGATE,,"4,99 €","66,53 €/l",,,
NIVEA MEN Deo Roll-On Protect & Care 48H 50 ml,NIVEA MEN,,"4,62 €","92,40 €/l",,,
VASELINE Gel de Banho Aloé Sensitive 700 ml,VASELINE,,"3,59 €","5,13 €/l",,,
VASELINE Gel de Banho Derma Care 700 ml,VASELINE,,"3,59 €","5,13 €/l",,,
GILLETTE After Shave Bálsamo Sensitive Protection Aloe Vera 100 ml,GILLETTE,,"6,99 €","69,90 €/l",,,
VASELINE Desodorizante Creme Hidra Essencial 50 ml,VASELINE,,"4,99 €","99,80 €/l",,,
SYOSS Champô Micelar Pure Fresh 440 ml,SYOSS,,"3,49 €","7,93 €/l","7,20 €","16,36 €/l",
GLISS Condicionador Liso Asiático 200 ml,GLISS,,"2,49 €","12,45 €/l","5,14 €","25,70 €/l",
LACTOVIT Gel de Banho Lactooil 650 ml,LACTOVIT,,"5,19 €","7,98 €/l",,,
NIVEA Desodorizante Spray Protect & Care 150 ml,NIVEA,,"4,69 €","31,27 €/l",,,
COLGATE Pasta de Dentes Total Anti-Cáries 2x75 ml,COLGATE,,"3,51 €","23,40 €/l",,,
NIVEA Body Lotion Refirmante Q10 Bronze 200 ml,NIVEA,,"7,92 €","39,60 €/l",,,
COLGATE Pasta de Dentes Anti-Tártaro E Branqueadora 75 ml,COLGATE,,"2,24 €","29,87 €/l",,,
DIA BONTÉ Pensos Higiénicos Clássico Noite Sem Abas 10 Un,DIA BONT,,"1,25 €","0,13 €/ud",,,
COLGATE Pasta de Dentes Tripla Ação 75 ml,COLGATE,,"2,24 €","29,87 €/l",,,
DIA Lenços de Papel de Bolso Extra Suave 3 Folhas 15 Un,DIA,,"1,75 €","0,12 €/ud",,,
L'ORÉAL PARIS Creme de Dia Revitalift Clássico 50 ml,OR AL PARIS,,"14,99 €","299,80 €/l",,,
NIVEA MEN Espuma de Barbear Protect & Care 200 ml,NIVEA MEN,,"4,49 €","22,45 €/l",,,
DIA BONTÉ Fio Dentário Mentol 50 M,DIA BONT,,"1,19 €","1,19 €/m",,,
GILLETTE Gel Barbear Peles Sensíveis Series 200 ml,GILLETTE,,"4,49 €","22,45 €/l",,,
EVAX Pensos Higiénicos Cottonlike Normal 16 Un,EVAX,,"2,59 €","0,16 €/ud",,,
DIA BONTÉ Gel Barbear Peles Sensíveis 250 ml,DIA BONT,,"2,09 €","8,36 €/l",,,
DIA BONTÉ Espuma Cabelo Encaracolado 300 ml,DIA BONT,,"1,85 €","6,17 €/l",,,
NUTRISSE Coloração Permanente Creme Louro Muito Claro Natural  10.0 1 Un,NUTRISSE,,"6,16 €","6,16 €/ud",,,
DIA BONTÉ Discos Desmaquilhantes Ovais 50 Un,DIA BONT,,"0,94 €","0,94 €/ud",,,
DIA BONTÉ Gel Frio Cool Relax 200 ml,DIA BONT,,"3,39 €","16,95 €/l",,,
NIVEA Desodorizante Spray Dry Comfort 200 ml,NIVEA,,"2,99 €","14,95 €/l",,,
NIVEA Creme Facial Anti Rugas Q10 50 ml,NIVEA,,"12,99 €","259,80 €/l",,,
DIA Papel Higiénico Húmido Com Camomila E Aloe Vera 80 Un,DIA,,"1,65 €","1,65 €/ud",,,
DIA BONTÉ Discos Desmaquilhantes 120 Un,DIA BONT,,"1,01 €","1,01 €/ud",,,
DIA BONTÉ Pensos Protege Slip Duoform 30 Un,DIA BONT,,"1,29 €","1,29 €/ud",,,
COLGATE Escova de Dentes 360º Média 1 Un,COLGATE,,"2,85 €","2,85 €/ud",,,
VEET Creme Depilatório Para Duche Pele Normal 150 ml,VEET,,"6,99 €","46,60 €/l",,,
SENSODYNE Dentífrico Branqueador 75 ml,SENSODYNE,,"3,99 €","53,20 €/l",,,
VEET Creme Depilatório Pele Normal 200 ml,VEET,,"6,99 €","34,95 €/l",,,
PANTENE Máscara Repara & Protege 300 ml,PANTENE,,"6,59 €","21,97 €/l",,,
PALETTE Coloração Para Cabelo Nº1 Preto 1 Un,PALETTE,,"5,99 €","5,99 €/ud",,,
PALETTE Coloração Para Cabelo Nº3.65 Castanho Chocolate 1 Un,PALETTE,,"5,99 €","5,99 €/ud",,,
ORAL-B Dentífrico Pro-Expert Proteção Profissional 75 ml,ORAL,,"3,99 €","53,20 €/l",,,
NIVEA Tira Limpeza Pontos Negros 6 Un,NIVEA,,"7,99 €","1,33 €/ud",,,
GLISS Óleo Elixir Para Cabelo 75 ml,GLISS,,"5,99 €","79,87 €/l","12,35 €","164,67 €/l",
PALMOLIVE Sab.Glicerina Hidrante 90 g,PALMOLIVE,,"0,99 €","11,00 €/Kg",,,
FRUCTIS Condicionador Hidra-Caracóis 200 ml,FRUCTIS,,"3,99 €","19,95 €/l",,,
ELNETT Laca de Cabelo Satin Fixação Normal 300 ml,ELNETT,,"5,99 €","19,97 €/l",,,
ELNETT Laca de Cabelo Satin Fixação Forte 300 ml,ELNETT,,"5,99 €","19,97 €/l",,,
NIVEA Gel Exfoliante Diário Clean Deeper 150 ml,NIVEA,,"7,99 €","53,27 €/l",,,
PALMOLIVE Sabonete Leite & Mel 4x90 g,PALMOLIVE,,"4,49 €","12,47 €/Kg",,,
NIVEA Creme Rosto Dia Essentials Hidratante Fp15 50 ml,NIVEA,,"5,99 €","119,80 €/l",,,
GARNIER BB Cream Clássico Tom Claro 50 ml,GARNIER BB,,"9,99 €","199,80 €/l",,,
NIVEA Leite de Limpeza Suave 200 ml,NIVEA,,"5,99 €","29,95 €/l",,,
NIVEA Toalhitas de Limpeza Suaves 50 Un,NIVEA,,"2,99 €","0,06 €/ud",,,
DIA BONTÉ Pasta de Dentes Herbal 100 ml,DIA BONT,,"1,09 €","10,90 €/l",,,
ELVIVE Condicionador Color-Vive 200 ml,ELVIVE,,"3,99 €","19,95 €/l",,,
ELVIVE Champô Color-Vive 250 ml,ELVIVE,,"3,99 €","15,96 €/l",,,
GLISS Condicionador Ultimate Repair 200 ml,GLISS,,"2,49 €","12,45 €/l","5,14 €","25,70 €/l",
DIA BONTÉ Creme Fixador Para Próteses Dentárias 40 ml,DIA BONT,,"3,65 €","91,25 €/l",,,
DOVE Gel de Banho Silk Glow 750 ml,DOVE,,"7,20 €","9,60 €/l",,,
NIVEA Gel Banho Creme Care 750 ml,NIVEA,,"6,99 €","9,32 €/l",,,
ULTRA SUAVE Champô Tesouros de Mel 250 ml,ULTRA SUAVE,,"2,15 €","8,60 €/l",,,
DIA BONTÉ Óleo Corporal Argão 500 ml,DIA BONT,,"3,19 €","6,38 €/l",,,
COLGATE Escova de Dentes 360º Max White Expert 1 Un,COLGATE,,"4,39 €","4,39 €/ud",,,
DIA BONTÉ Água de Rosas 250 ml,DIA BONT,,"0,64 €","2,56 €/l",,,
DIA BONTÉ Champo Anti Caspa 2 Em 1 500 ml,DIA BONT,,"2,49 €","4,98 €/l",,,
ULTRA SUAVE Condicionador Delicadeza de Aveia 200 ml,ULTRA SUAVE,,"2,15 €","10,75 €/l",,,
GILLETTE Espuma Barbear Peles Sensitive Series Mais 200 ml,GILLETTE,,"3,49 €","17,45 €/l",,,
DOVE Gel de Banho Cucumber 750 ml,DOVE,,"6,99 €","9,32 €/l",,,
DIA BONTÉ Bandas Depilatórias Faciais Bonté Professional 16 Un,DIA BONT,,"2,29 €","0,14 €/ud",,,
NARTA Desodorizante Roll-On Bio Eficácia 50 ml,NARTA,,"3,99 €","79,80 €/l",,,
NARTA Desodorizante Roll-On Invisível 50 ml,NARTA,,"3,99 €","79,80 €/l",,,
DIA BONTÉ Máquinas Descartáveis 2 Lâminas 10 Un,DIA BONT,,"2,98 €","0,30 €/ud",,,
REXONA Desodorizante Roll-On Tropical 50 ml,REXONA,,"2,69 €","53,80 €/l",,,
NIVEA Creme Miniatura Hidratante Soft 50 ml,NIVEA,,"1,99 €","39,80 €/l",,,
ULTRA SUAVE Condicionador Abacate/Karité 200 ml,ULTRA SUAVE,,"2,15 €","10,75 €/l",,,
ULTRA SUAVE Máscara Abacate/Kartité 300 ml,ULTRA SUAVE,,"4,75 €","15,83 €/l",,,
NIVEA Sabonete Cremoso 100 g,NIVEA,,"1,19 €","11,90 €/Kg",,,
PALMOLIVE Gel de Banho So Relaxed 500 ml,PALMOLIVE,,"4,99 €","9,98 €/l",,,
AUSONIA Penso Higiénico Com Alas Normal 14 Un,AUSONIA,,"1,69 €","0,12 €/ud","1,99 €","0,14 €/ud",
AUSONIA Penso Higiénico Com Alas Noite 9 Un,AUSONIA,,"1,69 €","0,19 €/ud","1,99 €","0,22 €/ud",
NIVEA Desodorizante Roll-On Invisible Black&White Original 50 ml,NIVEA,,"2,69 €","53,80 €/l",,,
COLGATE Pasta de Dentes Herbal White 75 ml,COLGATE,,"2,49 €","33,20 €/l",,,
REXONA Desodorizante Spray Black+White Homem 150 ml,REXONA,,"2,69 €","17,93 €/l",,,
DIA BONTÉ Pensos Higiéncos Ultra Normal Com Abas Everyday 28 Un,DIA BONT,,"2,35 €","0,08 €/ud",,,
DIA BONTÉ Pensos Higiénicos Super Com Abas Everyday 24 Un,DIA BONT,,"2,04 €","0,09 €/ud",,,
DIA Lenços Papel 4 Folhas Aloe Vera 10 Un,DIA,,"1,29 €","0,13 €/ud",,,
DIA BONTÉ Protege Slip Maxi Everyday 52 Un,DIA BONT,,"2,15 €","2,15 €/ud",,,
VEET Cera Fria Facial Peles Normais 20 Un,VEET,,"4,89 €","0,24 €/ud",,,
DOVE Desodorizante Spray Invisible Dry 150 ml,DOVE,,"4,69 €","31,27 €/l",,,
DIA BONTÉ Creme Capilar Mel Naturals 200 ml,DIA BONT,,"2,35 €","11,75 €/l",,,
COLGATE Escova Tripla Acção Económico 4 Un,COLGATE,,"3,69 €","0,92 €/ud",,,
DOVE Desodorizante Spray Talco 150 ml,DOVE,,"4,69 €","31,27 €/l",,,
AXE Cera de Cabelo Natural Look 75 ml,AXE,,"5,99 €","79,87 €/l",,,
TRESEMMÉ Champô Cuidado Clássico 500 ml,TRESEMM,,"4,19 €","8,38 €/l",,,
PANTENE Condicionador Repara E Protege 200 ml,PANTENE,,"3,99 €","19,95 €/l",,,
PANTENE Champô Clássico 250 ml,PANTENE,,"3,99 €","15,96 €/l",,,
PANTENE Condicionador Para Cabelo Suave&Sedoso 200 ml,PANTENE,,"3,99 €","19,95 €/l",,,
TRESEMMÉ Condicionador Cuidado Clássico 500 ml,TRESEMM,,"4,19 €","8,38 €/l",,,
DIA BONTÉ Resguardo Cama 20 Un,DIA BONT,,"8,28 €","0,41 €/ud",,,
FRUCTIS Creme de Pentear Hidra-Caracóis 200 ml,FRUCTIS,,"4,99 €","24,95 €/l",,,
NIVEA Desodorizante Spray Invisible Black & White Original 150 ml,NIVEA,,"2,81 €","18,73 €/l",,,
RENOVA Lenços de Bolso Essential 10 Un,RENOVA,,"1,39 €","0,14 €/ud",,,
L'ORÉAL PARIS Creme de Dia Revitalift Ginseng Energizante 50 ml,OR AL PARIS,,"16,99 €","339,80 €/l",,,
BIC Lâminas Descartável Twin Lady 5 Un,BIC,,"1,99 €","0,40 €/ud",,,
DOVE Gel de Banho Deeply Nourishing 750 ml,DOVE,,"6,99 €","9,32 €/l",,,
ORAL-B Escova de Dentes Complete 1 Un,ORAL,,"2,79 €","2,79 €/ud",,,
SANYTOL Sabão Líquido Desinfetante Hidratante 250 ml,SANYTOL,,"4,19 €","16,76 €/l",,,
SANYTOL Sabão Líquido Desinfetante Nutritivo 250 ml,SANYTOL,,"4,19 €","16,76 €/l",,,
NIVEA MEN Desodorizante Spray Protect & Care 150 ml,NIVEA MEN,,"4,69 €","31,27 €/l",,,
GLISS Máscara Capilar Nutritiva 4 em 1 Manteiga de Karité para Cabelo Seco 400 ml,GLISS,,"4,99 €","12,48 €/l","10,29 €","25,72 €/l",
LINIC Champô Anti-queda Homem 225 ml,LINIC,,"4,49 €","19,96 €/l",,,
SENSODYNE Pasta de Dentes Multicare 2x75 ml,SENSODYNE,,"5,47 €","36,47 €/l",,,
COLGATE Pasta Dentes Total Esmalte Saudável 75 ml,COLGATE,,"3,99 €","53,20 €/l",,,
COLGATE Pasta Dentes Total Detox 75 ml,COLGATE,,"2,99 €","39,87 €/l",,,
COLGATE Pasta Dentes Total Advanced Ação Visível 75 ml,COLGATE,,"3,99 €","53,20 €/l",,,
GARNIER Bandas Antipontos Negros Pure Active 4 un,GARNIER,,"7,99 €","2,00 €/ud",,,
DOVE Desodorizante Roll-on Invisible Care 50 ml,DOVE,,"4,69 €","93,80 €/l",,,
PANTENE Champô 3 Em 1 Anti-Caspa 300 ml,PANTENE,,"4,99 €","16,63 €/l",,,
SYOSS Champô Men Power  440 ml,SYOSS,,"3,49 €","7,93 €/l","7,20 €","16,36 €/l",
NIVEA Body Milk Cocoa  250 ml,NIVEA,,"5,49 €","21,96 €/l",,,
GARNIER Máscara de Tecido Purificante 1 un,GARNIER,,"2,99 €","2,99 €/ud",,,
GLISS Champô Long & Sublime  370 ml,GLISS,,"3,29 €","8,89 €/l","6,79 €","18,35 €/l",
TRESEMMÉ Condicionador Repara e Fortalece 400 ml,TRESEMM,,"6,99 €","17,48 €/l",,,
TENA Silhouette Cuecas de Incontinência Mulher Pretas (Tamanho L) 8 un,TENA,,"11,99 €","1,50 €/ud",,,
VASELINE Creme Gordo Boião 250 ml,VASELINE,,"9,99 €","39,96 €/l",,,
VASELINE Gel de Banho Hidra Essencial 700 ml,VASELINE,,"3,59 €","5,13 €/l",,,
VASELINE Loção Corpo Recuperação Profunda 200 ml,VASELINE,,"4,39 €","21,95 €/l",,,
COLGATE Escova De Dentes Bambu Carvão 1 un,COLGATE,,"3,99 €","3,99 €/ud",,,
VASELINE Loção Corpo Cacau Radiante 400 ml,VASELINE,,"6,99 €","17,48 €/l",,,
NIVEA Gel Banho Creme Soft  650 ml,NIVEA,,"3,29 €","5,06 €/l",,,
TENA Silhouette Pensos Incontinência Mulher Preto Mini Noir 18 un,TENA,,"3,19 €","0,18 €/ud",,,
L'ORÉAL PARIS Creme de Noite Age Perfect Golden Age  50 ml,OR AL PARIS,,"17,99 €","359,80 €/l",,,
DOVE Gel Banho Nourishing Care&Oil  750 ml,DOVE,,"7,99 €","10,65 €/l",,,
HERBAL ESSENCES Máscara Leite De Coco 250 ml,HERBAL ESSENCES,,"4,99 €","19,96 €/l",,,
PANTENE Condicionador 3 Minutos Miracle Repara e Protege 200 ml,PANTENE,,"5,99 €","29,95 €/l",,,
H&S Champô Supreme Repara 300 ml,,,"5,99 €","19,97 €/l",,,
H&S Condicionador Supreme Repara 200 ml,,,"4,99 €","24,95 €/l",,,
H&S Condicionador Supreme Moisture 220 ml,,,"4,99 €","22,68 €/l",,,
HERBAL ESSENCES Champô Repara Óleo de Argão 250 ml,HERBAL ESSENCES,,"3,59 €","14,36 €/l",,,
HERBAL ESSENCES Champô Hidrata Leite de Coco 250 ml,HERBAL ESSENCES,,"3,59 €","14,36 €/l",,,
PANTENE Champô 3 em 1 Repara e Protege 300 ml,PANTENE,,"4,99 €","16,63 €/l",,,
PANTENE Champô 3 em 1 Caracóis Definidos 300 ml,PANTENE,,"4,99 €","16,63 €/l",,,
HERBAL ESSENCES Óleo de Argão 100 ml,HERBAL ESSENCES,,"4,99 €","49,90 €/l",,,
HERBAL ESSENCES Condicionador Repara Óleo de Argão 200 ml,HERBAL ESSENCES,,"3,59 €","17,95 €/l",,,
HERBAL ESSENCES Condicionador Hidrata Leite de Coco 200 ml,HERBAL ESSENCES,,"3,59 €","17,95 €/l",,,
HERBAL ESSENCES Champô Canhamo 380 ml,HERBAL ESSENCES,,"4,99 €","13,13 €/l",,,
HERBAL ESSENCES Champô Bambu 380 ml,HERBAL ESSENCES,,"4,99 €","13,13 €/l",,,
HERBAL ESSENCES Champô Manga 380 ml,HERBAL ESSENCES,,"4,99 €","13,13 €/l",,,
HERBAL ESSENCES Condicionador Manga 275 ml,HERBAL ESSENCES,,"4,99 €","18,15 €/l",,,
HERBAL ESSENCES Condicionador Bambu 275 ml,HERBAL ESSENCES,,"4,99 €","18,15 €/l",,,
NIVEA MEN Gel Elastic Styling 150 ml,NIVEA MEN,,"5,59 €","37,27 €/l",,,
NIVEA Gel de Banho Creme Aloe 750 ml,NIVEA,,"6,99 €","9,32 €/l",,,
RENOVA Papel Higiénico 4 Folhas Grand Royal 6 un,RENOVA,,"3,15 €","0,53 €/ud",,,
PARODONTAX Dentífrico Cuidado Diário 75 ml,PARODONTAX,,"5,59 €","74,53 €/l",,,
PARODONTAX Elixir Extra Fresh 500 ml,PARODONTAX,,"6,59 €","13,18 €/l",,,
PANTENE Champô Liso E Sedoso 1 L,PANTENE,,"9,99 €","9,99 €/l",,,
NIVEA Desodorizante Roll-On Invisible Black & White Silky Smooth  50 ml,NIVEA,,"2,69 €","53,80 €/l",,,
HERBAL ESSENCES Condicionador Canhamo 275 ml,HERBAL ESSENCES,,"4,99 €","18,15 €/l",,,
HERBAL ESSENCES Óleo Canhamo 100 ml,HERBAL ESSENCES,,"4,99 €","49,90 €/l",,,
RENOVA Papel Higiénico Bueno 38+10 un,RENOVA,,"6,69 €","0,18 €/ud",,,
PANTENE Champô Repara E Protege 1 L,PANTENE,,"9,99 €","9,99 €/l",,,
L'ORÉAL PARIS Retoca Raízes Magic Retouch Spray Castanho  100 ml,OR AL PARIS,,"11,99 €","119,90 €/l",,,
TENA Men Pensos de Incontiência Homem (Level 2) 20 un,TENA,,"8,99 €","0,45 €/ud",,,
L'ORÉAL PARIS Retoca Raízes Magic Retouch Spray Louro  100 ml,OR AL PARIS,,"11,99 €","119,90 €/l",,,
GLISS Champô Total Repair  370 ml,GLISS,,"3,29 €","8,89 €/l","6,79 €","18,35 €/l",
TENA Active Fit Cuecas Incontinência Homem (tamanho L) 8 un,TENA,,"11,99 €","1,50 €/ud",,,
NIVEA Creme Mãos Anti-Age Q10 75 ml,NIVEA,,"3,99 €","53,20 €/l",,,
NIVEA Creme Mãos Nutritivo 75 ml,NIVEA,,"3,99 €","53,20 €/l",,,
H&S Champô Mentol 230 ml,,,"4,99 €","21,70 €/l",,,
NIVEA MEN Gel Banho Deep 500 ml,NIVEA MEN,,"6,99 €","13,98 €/l",,,
H&S Champô Classic 230 ml,,,"4,99 €","21,70 €/l",,,
H&S Champô Classic 2 em 1 230 ml,,,"4,99 €","21,70 €/l",,,
H&S Champô Classic 340 ml,,,"5,99 €","17,62 €/l",,,
H&S Champô Citrus 340 ml,,,"5,99 €","17,62 €/l",,,
GILLETTE Carregador Proglide 3 un,GILLETTE,,"15,79 €","5,26 €/ud",,,
GILLETTE Mach3 Máquina De Barbear Para Homem 1 un,GILLETTE,,"8,99 €","8,99 €/ud",,,
GILLETTE Mach3 Máquina De Barbear Para Homem 1 un,GILLETTE,,"10,49 €","10,49 €/ud",,,
GARNIER Máscara Peel-Off Pontos Negros Pure Active 50 ml,GARNIER,,"9,99 €","199,80 €/l",,,
H&S Champô Citrus 230 ml,,,"4,99 €","21,70 €/l",,,
GILLETTE VENUS ComfortGlide Breeze Máquina De Depilação 1 un,GILLETTE VENUS,,"6,36 €","6,36 €/ud",,,
EVAX Pensos Higiénicos Liberty Noite Alas 9 un,EVAX,,"2,99 €","0,33 €/ud",,,
GLISS Champô Split Hair Miracle 370 ml,GLISS,,"3,29 €","8,89 €/l","6,79 €","18,35 €/l",
GILLETTE VENUS Deluxe Smooth Swirl Máquina De Depilação 1 un,GILLETTE VENUS,,"8,99 €","8,99 €/ud",,,
NIVEA MEN Desodorizante Spray Dry Fresh Men 150 ml,NIVEA MEN,,"4,49 €","29,93 €/l",,,
NIVEA Gel de Banho Orchid & Cashmere Extract 750 ml,NIVEA,,"6,99 €","9,32 €/l",,,
COLGATE Pasta de Dentes Gengivas Alivia e Repara 75 ml,COLGATE,,"4,49 €","59,87 €/l",,,
COLGATE Pasta de Dentes Sensite Pro Alívio 75 ml,COLGATE,,"4,99 €","66,53 €/l",,,
NIVEA MEN Desodorizante Spray Cool Kick 150 ml,NIVEA MEN,,"4,49 €","29,93 €/l",,,
DIADERMINE Creme Lift+ Nutritivo 50 ml,DIADERMINE,,"8,79 €","175,80 €/l",,,
GILLETTE VENUS Pack Comfortglide Breeze SPA Cabo + 3 Recargas 1 un,GILLETTE VENUS SPA,,"13,49 €","13,49 €/ud",,,
PANTENE Champô 3 em 1 Cuidado Clássico 300 ml,PANTENE,,"4,99 €","16,63 €/l",,,
SENSODYNE Pasta de Dentes Herbal 75 ml,SENSODYNE,,"3,99 €","53,20 €/l",,,
AQUAFRESH Pasta de Dentes Proteção Caries 75 ml,AQUAFRESH,,"2,39 €","31,87 €/l",,,
TRESEMMÉ Champô Hidratação Intensa 900 ml,TRESEMM,,"6,59 €","7,32 €/l",,,
ULTRA SUAVE Champô Sólido Delicadeza de Aveia 60 g,ULTRA SUAVE,,"5,99 €","99,83 €/Kg",,,
ULTRA SUAVE Champô Sólido Coco 60 g,ULTRA SUAVE,,"5,99 €","99,83 €/Kg",,,
NIVEA Body Milk 625 ml,NIVEA,,"9,99 €","15,98 €/l",,,
NIVEA Gel de Banho Care Dermo Sensitive 650 ml,NIVEA,,"3,29 €","5,06 €/l",,,
GLISS Champô Split Hair Miracle 250 ml,GLISS,,"2,49 €","9,96 €/l","5,14 €","20,56 €/l",
