NAME,BRAND,QUANTITY,PRICE,PPU,OLDPRICE,OLDPPU,EAN
SUNBITES Multicereais Sal Marinho 95 g,,,"0,95 €","10,00 €/Kg",,,
PRINGLES Original 40 g,,,"1,29 €","32,25 €/Kg",,,
TIPIAK Tapioca Express 250 g,,,"1,79 €","7,16 €/Kg",,,
KNORR Tempero Em Pó de Galinha 135 g,,,"3,99 €","29,56 €/Kg",,,
CAÇAROLA Arroz Integral 1 kg,,,"1,79 €","1,79 €/Kg",,,
RAMIREZ Bacalhau com Grão 120 g,,,"1,99 €","16,58 €/Kg",,,
DIA VITAL Quinoa 500 g,,,"2,87 €","5,74 €/Kg",,,
LA PIARA Paté Atum Escabeche Ao Natural 75 g,,,"1,69 €","22,53 €/Kg",,,
DIA TÔFRITA! Batatas Fritas Sabor a Queijo 150 g,,,"1,29 €","8,60 €/Kg",,,
FRUTOS SECOS DO DIA Sultana Dourada 200 g,,,"0,99 €","4,95 €/Kg",,,
VITACRESS Molho de Alho Embalado 200 ml,,,"1,99 €","9,95 €/l",,,
FRUTORRA Figo Seco com Farinha 500 g,,,"3,69 €","7,38 €/Kg",,,
PALADIN Molho Vinagrete 250 ml,,,"2,09 €","8,36 €/l",,,
NACIONAL Farinha de Espelta Integral 500 g,,,"1,99 €","3,98 €/Kg",,,
PALADIN Maionese De Coentrada Top Down 275 ml,,,"2,39 €","8,69 €/l",,,
MILANEZA Esparguete Integral com aveia 500 g,,,"1,89 €","3,78 €/Kg",,,
PALADIN Vinagre De Sidra 250 ml,,,"1,45 €","19,33 €/l",,,
GALLO Vinagrete 10x20 ml,,,"4,99 €","24,95 €/l",,,
MARGÃO Moinho Pimenta Preta 35 g,,,"4,49 €","128,29 €/Kg",,,
MARGÃO Açafrão Das Indias Pacote 37 g,,,"2,39 €","64,59 €/Kg",,,
MARGÃO Caril Frasco 42 g,,,"2,09 €","49,76 €/Kg",,,
MARGÃO Louro Folhas Pacote 6 g,,,"1,59 €","265,00 €/Kg",,,
RAMIREZ Filetes de Cavala Fumados Em Azeite 120 g,,,"2,89 €","24,08 €/Kg",,,
VITACRESS Molho Vinagrete 200 ml,,,"2,39 €","11,95 €/l",,,
