NAME,BRAND,QUANTITY,PRICE,PPU,OLDPRICE,OLDPPU,EAN
SOFLAN Detergente Roupa Delicada 650 ml,,,"4,99 €","7,68 €/l",,,
DIA Detergente Loiça Concentrado Antibacteriano 500 ml,,,"1,05 €","2,10 €/l",,,
DIA Lixívia com Detergente 2 L,,,"1,19 €","0,60 €/l",,,
SWIFFER Panos Recarga 20 Un,,,"3,59 €","0,18 €/ud",,,
DIA Toalhitas Protege Cor 20 Un,,,"2,85 €","0,14 €/ud",,,
PRONTO Limpa Móveis Clássico 300 ml,,,"3,59 €","11,97 €/l","4,79 €","15,97 €/l",
CELAR Frigideira 14 cm,,,"3,89 €","3,89 €/ud",,,
DIA Recarga Ambientador Automático Lavanda 250 ml,,,"3,39 €","13,56 €/l",,,
AIR WICK Ambientador Freshmatic Completo Lavanda 250 ml,,,"7,19 €","28,76 €/l",,,
SCOTCH-BRITE Fibra Verde com Esponja Duplo 2 un,,,"1,99 €","1,00 €/ud",,,
Saca Rolhas,,,"3,29 €","3,29 €/ud",,,
CELAR Wok com Cabo 22 cm,,,"9,49 €","9,49 €/ud",,,
AIR WICK Recarga Ambientador Eléctrico Baunilha 1 un,,,"3,59 €","3,59 €/ud",,,
VILEDA Recarga Super Esfregona 1 Un,,,"3,99 €","3,99 €/ud",,,
DIA Esfregão Verde 4 Un,,,"0,79 €","0,20 €/ud",,,
CIF Spray Antibacteriano 750 ml,,,"4,99 €","6,65 €/l",,,
DIA Ambientador Neutralizador 300 ml,,,"1,05 €","3,50 €/l",,,
SONASOL Bloco Sanitário WC Poder Ativo Aqua 1 Un,,,"3,18 €","3,18 €/ud",,,
DIA Ambientador Anti Húmidade Lavanda 1 Un,,,"5,35 €","5,35 €/ud",,,
DIA Recarga Anti-humidade Lavanda 250 ml,,,"2,95 €","2,95 €/ud",,,
DIA Recarga Anti-humidade Limão 250 ml,,,"2,95 €","2,95 €/ud",,,
"DIA CLEAN & SHINE Gel Casa de Banho 1,5 L",,,"1,35 €","0,90 €/l",,,
"DIA CLEAN & SHINE Gel com Líxivia 1,5 L",,,"1,35 €","0,90 €/l",,,
"DIA CLEAN & SHINE Limpa Madeira com Sabão 1,5 L",,,"1,69 €","1,13 €/l",,,
DESTOP Desentupidor Canos Gel Turbo + 1 L,,,"7,99 €","7,99 €/l",,,
WC PATO Discos Activos Frescor Marine 6 Un,,,"2,25 €","10,42 €/l",,,
LOCTITE Super Cola 3 Pincel 4 g,,,"4,99 €","1.247,50 €/Kg",,,
LUMINARC Caixa Hermética Quadrada Pure Box 16x16x7 cm,,,"4,99 €","4,99 €/ud",,,
DIA Pano Para o Pó Laranja 1 Un,,,"1,25 €","1,25 €/ud",,,
WC PATO Discos Sanitários Ativos Gel Lima Fresca 6 Un,,,"2,92 €","0,49 €/ud",,,
WC PATO Discos Sanitários Ativos Recarga Fresh Limão 2 Un,,,"4,41 €","2,21 €/ud",,,
VILEDA Esfregona Super Suave Completa,,,"7,65 €","7,65 €/ud",,,
LUMINARC Caixa Hermética Redonda 12x5 cm,,,"3,99 €","3,99 €/ud",,,
LUMINARC Caixa Hermética Rectangular 16x11x6 cm,,,"3,99 €","3,99 €/ud",,,
DIA Recarga Ambientador Automático Floral 250 ml,,,"3,80 €","15,20 €/l",,,
SONASOL Bloco Wc Duo Poder Activo Pinho 2 Un,,,"6,17 €","3,09 €/ud",,,
PATO Discos Activos Recarga Fresh Mar 2 un,,,"3,40 €","1,70 €/ud",,,
"CIF Lava Tudo Marinho 1,4 L",,,"1,99 €","1,42 €/l",,,
CIF Gel Limpeza Casa de Banho 750 ml,,,"1,39 €","1,85 €/l",,,
HARPIC Gel WC Pinho 750 ml,,,"2,99 €","3,99 €/l",,,
NEOBLANC Lixívia Tradicional 4 L,,,"2,84 €","0,71 €/l",,,
"SONASOL Gel Casa de Banho 1,25 L",,,"3,99 €","3,19 €/l",,,
"SONASOL Lava Tudo Magic Rosas e Jasmim 1,3 L",,,"2,99 €","2,30 €/l",,,
AIR WICK Ambientador Completo Eléctrico Lavanda 1 un,,,"5,39 €","5,39 €/ud",,,
DIA CLEAN & SHINE Lava Tudo Floral 2 L,,,"1,05 €","0,53 €/l",,,
DIA CLEAN & SHINE Lava Tudo Marinho 2 L,,,"1,05 €","0,53 €/l",,,
DIA CLEAN & SHINE Lava Tudo Montanha 2 L,,,"1,05 €","0,53 €/l",,,
DIA CLEAN & SHINE Lava Tudo Lavanda 2 L,,,"1,05 €","0,53 €/l",,,
DIA Ambientador Forest Fruit 14 g,,,"2,49 €","177,86 €/Kg",,,
PLURICOR Gel Acendalha 500 ml,,,"3,49 €","6,98 €/l",,,
"SONASOL Gel Lixívia 1,25 L",,,"3,99 €","3,19 €/l",,,
"DIA Lava Tudo Aroma Vinagre 1,5 L",,,"1,85 €","1,23 €/l",,,
VANISH Tira Nódoas Powergel 200 ml,,,"5,99 €","29,95 €/l",,,
"DIA Lava Tudo Aroma Limão Verde 1,5 L",,,"1,85 €","1,23 €/l",,,
FLAMMAT Acendalha Chama Fácil 32 Un,,,"1,19 €","1,19 €/ud",,,
DIA Detergente Loiça Concentrado Limão 500 ml,,,"1,05 €","2,10 €/l",,,
RAID Antimosquitos Eléctrico Líquido 30 Noites 21 ml,,,"6,99 €","332,86 €/l",,,
DIA Toalhitas Limpa Vidros 30 Un,,,"1,35 €","1,35 €/ud",,,
DIA Ambientador Neutralizador Zen 300 ml,,,"1,05 €","3,50 €/l",,,
DIA Ambientador Neutralizador Baunilha 300 ml,,,"1,05 €","3,50 €/l",,,
RAID Inseticida Spray Para Casa E Plantas 400 ml,,,"5,49 €","13,73 €/l",,,
DIA Vela Especiarias 1 Un,,,"2,79 €","2,79 €/ud",,,
ZZ PAFF Inseticida Spray Para Casa E Plantas 400 ml,,,"1,25 €","3,13 €/l",,,
LUMINARC Caixa Hermética Redonda 92 cl,,,"4,99 €","4,99 €/ud",,,
LUMINARC Caixa Hermética Rectangular 38 cl,,,"4,99 €","4,99 €/ud",,,
REDEX Spray Bala Auto 400 ml,,,"5,99 €","14,98 €/l",,,
ARBO Spray Limpa Estofos 500 ml,,,"2,79 €","5,58 €/l",,,
ARBO Spray Limpa Jantes 500 ml,,,"2,89 €","5,78 €/l",,,
ARBO Champô Auto 5 L,,,"4,99 €","1,00 €/l",,,
ARBO Limpa Vidros Azul 5 L,,,"3,29 €","0,66 €/l",,,
ARBO Líquido Radiador Auto 5 L,,,"4,99 €","1,00 €/l",,,
ARBO Óleo de Motor 5 L,,,"15,99 €","3,20 €/l",,,
