NAME,BRAND,QUANTITY,PRICE,PPU,OLDPRICE,OLDPPU,EAN
RUFFLES Batata Frita Heinz Ketchup 150 g,RUFFLES,,"1,89 €","12,60 €/Kg",,,
FRITOS Aperitivos Tiras de Milho 130 g,FRITOS,,"1,65 €","12,69 €/Kg",,,
LAY'S Batata Frita Lisa Mediterrâneas Clássicas 150 g,LAY,,"2,19 €","14,60 €/Kg",,,
DIA HORA + DOCE Pudim de Baunilha 90 g,DIA HORA DOCE,,"0,46 €","5,11 €/Kg",,,
NESTLÉ Leite Condensado Cozido 397 g,NESTL,,"2,09 €","5,26 €/Kg",,,
O PRÉMIO DO DIA Arroz Doce 4x130 g,PR MIO DO DIA,,"2,59 €","4,98 €/Kg",,,
NESCAFÉ DOLCE GUSTO Cappuccino 16 Un,NESCAF DOLCE GUSTO,,"5,99 €","0,37 €/ud",,,
NESCAFÉ DOLCE GUSTO Café Espresso Intenso (Intensidade 7) 16 Un,NESCAF DOLCE GUSTO,,"5,99 €","0,37 €/ud",,,
DIA O CHOCALHO Queijo Flamengo Fatias 450 g,DIA CHOCALHO,,"3,99 €","8,87 €/Kg",,,
IZIDORO Salsichas Hot Dog 4 Un,IZIDORO,,"3,79 €","15,16 €/Kg",,,
NOBRE Fiambre Fatias Finas Económico 100 g,NOBRE,,"1,29 €","12,90 €/Kg",,,
NESCAFÉ DOLCE GUSTO Café Expresso Sical (Intensidade 7) 30 Un,NESCAF DOLCE GUSTO,,"10,49 €","0,35 €/ud",,,
"BABYSMILE Puré de Frutas Maçã, Pêra E Pêssego 2x200 g",BABYSMILE,,"2,05 €","5,12 €/Kg",,,
NOBRE Extra Suculento Fiambre Fatias Clássicas 100 g,NOBRE,,"1,20 €","12,00 €/Kg",,,
CAMPOFRIO Forno de Lenha Peito de Peru Fatias Clássicas 120 g,CAMPOFRIO,,"2,69 €","22,42 €/Kg",,,
DIA Gomas Sortidas 250 g,DIA,,"1,49 €","5,96 €/Kg",,,
