NAME,BRAND,QUANTITY,PRICE,PPU,OLDPRICE,OLDPPU,EAN
A VACA QUE RI Queijo Fundido Porções Light (16 unidades) 280 g,VACA QUE RI,,"3,39 €","12,11 €/Kg",,,
OIKOS Iogurte Pêssego 4x110 g,OIKOS,,"2,99 €","6,80 €/Kg",,,
MIMOSA Molho de Natas Para Carne 200 ml,MIMOSA,,"0,98 €","4,90 €/l","1,09 €","5,45 €/l",
"DIA LÁCTEA Queijo Fresco sem Lactose 4x62,5 g",DIA CTEA,,"2,09 €","8,36 €/Kg",,,
MILHAFRE Leite UHT Pastagem Meio Gordo 1 L,MILHAFRE UHT,,"0,99 €","0,99 €/l",,,
OIKOS Iogurte Cheesecake de Mirtilo 4x110 g,OIKOS,,"2,99 €","6,80 €/Kg",,,
DANET Sobremesa de Chocolate Duplo Prazer 4x100 g,DANET,,"2,99 €","7,48 €/Kg",,,
ACTIVIA Iogurte Líquido Magro Lima Limão 4x155 g,ACTIVIA,,"3,39 €","5,47 €/Kg",,,
YOPRO Iogurte Líquido Morango e Framboesa 300 g,YOPRO,,"1,79 €","5,97 €/Kg",,,
DIA LÁCTEA Iogurte Líquido Natural açúcarado 1 kg,DIA CTEA,,"1,65 €","1,65 €/Kg",,,
DIA LÁCTEA Iogurte Liquido Morango E Banana 1 kg,DIA CTEA,,"1,65 €","1,65 €/Kg",,,
PRÉSIDENT Chantilly 250 g,PR SIDENT,,"2,89 €","11,56 €/Kg",,,
GO CHILL Cappuccino 230 ml,GO CHILL,,"1,59 €","6,91 €/l",,,
PRÉSIDENT Creme de Queijo Brie 125 g,PR SIDENT,,"2,45 €","19,60 €/Kg",,,
REINA Iogurte Grego Natural 500 g,REINA,,"2,29 €","4,58 €/Kg",,,
TERRA NOSTRA Manteiga Sem Sal 250 g,TERRA NOSTRA,,"2,35 €","9,40 €/Kg",,,
MILHAFRE Queijo Ilha Graciosa 280 g,MILHAFRE,,"4,49 €","16,04 €/Kg",,,
MILHAFRE Leite de Pastagem Meio Gordo Bio 1 L,MILHAFRE,,"1,29 €","1,29 €/l",,,
AGROS Queijo Flamengo Fatias 200 g,AGROS,,"2,29 €","11,45 €/Kg",,,
MIMOSA Iogurte Polpa Banana e Morango 4x120 g,MIMOSA,,"1,99 €","4,33 €/Kg",,,
"MIMOSA Iogurte Polpa Banana, Laranja e Bolacha 4x120 g",MIMOSA,,"1,99 €","4,15 €/Kg",,,
GO CHILL Caffe Late 230 ml,GO CHILL,,"1,59 €","6,91 €/l",,,
DIA Ovos Classe XL 6 Un,DIA XL,,"2,19 €","2,19 €/ud",,,
PALHAIS Queijo Cremoso de Cabra para Barrar 125 g,PALHAIS,,"1,59 €","1,59 €/ud",,,
SANTIAGO Queijo Cremoso de Mistura para Barrar 125 g,SANTIAGO,,"1,59 €","1,59 €/ud",,,
SANTIAGO Queijo Cremoso de Vaca para Barrar 125 g,SANTIAGO,,"1,59 €","1,59 €/ud",,,
CAMPAINHA Queijo Fatiado Cheddar 150 g,CAMPAINHA,,"2,29 €","15,27 €/Kg",,,
SANTIAGO Queijo Três Igrejas 450 g,SANTIAGO,,"7,99 €","17,76 €/Kg",,,
DIA LÁCTEA Leite UHT Meio Gordo 1 L,DIA CTEA UHT,,"0,83 €","0,83 €/l",,,
DIA LÁCTEA Leite Magro 1 L,DIA CTEA,,"0,83 €","0,83 €/l",,,
DIA LÁCTEA Leite UHT Gordo 1 L,DIA CTEA UHT,,"1,04 €","1,04 €/l",,,
DIA LÁCTEA Iogurte Líquido Aroma Frutos Tropicais 160 g,DIA CTEA,,"0,36 €","0,36 €/ud",,,
DIA Queijo Fundido 250 g,DIA,,"1,83 €","7,32 €/Kg",,,
DIA VITAL Bebida de Soja Natural 1 L,DIA VITAL,,"1,02 €","1,02 €/l",,,
O PRÉMIO DO DIA Sobremesa Flan de Ovo 4x100 g,PR MIO DO DIA,,"1,75 €","4,38 €/Kg",,,
PLANTA Margarina 400 g,PLANTA,,"3,49 €","8,73 €/Kg",,,
MIMOSA Manteiga Com Sal 250 g,MIMOSA,,"2,34 €","9,36 €/Kg",,,
MIMOSA Natas UHT 200 ml,MIMOSA UHT,,"0,99 €","4,95 €/l",,,
PHILADELPHIA Queijo Fresco Para Barrar Com Ervas 150 g,PHILADELPHIA,,"2,19 €","14,60 €/Kg",,,
DIA Iogurte Magro Com Pedaços Multifruta 8x125 g,DIA,,"2,65 €","2,65 €/Kg",,,
PRÉSIDENT Queijo Creme Camembert 125 g,PR SIDENT,,"2,45 €","19,60 €/Kg",,,
MIMOSA Leite Magro 1 L,MIMOSA,,"0,89 €","0,89 €/l",,,
MIMOSA Leite UHT Meio Gordo 1 L,MIMOSA UHT,,"0,89 €","0,89 €/l",,,
MIMOSA Leite UHT Gordo 1 L,MIMOSA UHT,,"1,19 €","1,19 €/l",,,
"DIA LÁCTEA Iogurte Pedaços de Morango, Framboesa E Pêssego 8x125 g",DIA CTEA,,"2,25 €","2,25 €/Kg",,,
MATINAL Leite UHT Meio Gordo 1 L,MATINAL UHT,,"1,09 €","1,09 €/l",,,
PALHAIS Queijo de Cabra Original 2x100 g,PALHAIS,,"4,39 €","21,95 €/Kg",,,
DIA Ovos Classe L 6 Un,DIA,,"1,49 €","1,49 €/ud",,,
MIMOSA Leite UHT Meio Gordo Com Cálcio 200 ml,MIMOSA UHT,,"0,50 €","2,50 €/l",,,
MIMOSA Leite Magro Com Cálcio 1 L,MIMOSA,,"0,98 €","0,98 €/l",,,
MIMOSA Leite UHT Meio Gordo Com Cálcio 1 L,MIMOSA UHT,,"0,98 €","0,98 €/l",,,
DIA LÁCTEA Leite Com Chocolate 3x200 ml,DIA CTEA,,"0,99 €","1,65 €/l",,,
TERRA NOSTRA Queijo Flamengo Fatias 200 g,TERRA NOSTRA,,"2,69 €","13,45 €/Kg",,,
DIA LÁCTEA Queijo Fresco 2x250 g,DIA CTEA,,"2,69 €","5,38 €/Kg",,,
DIA LÁCTEA Iogurte Líquido Aroma Morango 160 g,DIA CTEA,,"0,36 €","0,36 €/ud",,,
AGROS Leite Meio Gordo 1 L,AGROS,,"0,96 €","0,96 €/l",,,
LAGOS Queijo de Ovelha Amanteigado de Seia 1 Un,LAGOS,,"8,99 €","8,99 €/ud",,,
UCAL Leite Com Chocolate 250 ml,UCAL,,"0,96 €","3,84 €/l",,,
MATINAL Manteiga Magra 250 g,MATINAL,,"2,24 €","8,96 €/Kg",,,
MILHAFRE Manteiga Dos Açores 250 g,MILHAFRE,,"2,34 €","9,36 €/Kg",,,
AGROS Leite Com Chocolate 200 ml,AGROS,,"0,36 €","1,80 €/l",,,
