Nome,Marca,Unidade,Preço Primário,Preço Secundário
Bolacha de manteiga belga original,Saborosa,Embalagem de 220g,"1,69 €","6,76 €/Kg"
Bloco Sanitário Sólido Poder Activo Pinho,Sonasol,Embalagem de 2x50 g,"2,99 €","74,75 €/Kg"
Creme vegetal para barrar de chocolate,Tulicreme,Embalagem de 200g,"4,19 €","12,32 €/Kg"
Papel Higiénico Puríssimo 3 Folhas,Renova,Embalagem c/ 12 rolos,"1,95 €","1,95 €/Unidade"
Caramelo líquido,Royal,Embalagem de 400g,"1,27 €","3,18 €/Kg"
Maçã Granny Smith 70+,Fruta do Dia,1 un = 150 gr (aprox.),"0,34 €","2,29 €/Kg"
Requeijão de vaca,PorSi,Embalagem de 200 g,"1,09 €","5,45 €/Kg"
"Jogo ""Gira a Garrafa""",Concentra,1 unidade,"9,99 €/Unidade","9,99 €/Unidade"
Pizza 4 estações,PorSi,Embalagem de 350g,"1,96 €","5,60 €/Kg"
Tampão proteção de confiança,O.B.,1 Embalagem c/32 unidades,"1,39 €","1,39 €/Unidade"
Leite uht sem lactose magro,PorSi Viva Bem,1 litro,"2,19 €","2,19 €/L"
Agar agar gelificante em saquetas,Cemporcent,Embalagem de 8g,"5,99 €","19,97 €/Kg"
"Escova de cabelo, pneumática nylon",Labell,Embalagem com 1 unidade,"2,19 €","2,19 €/Unidade"
"Snack de queijo flamengo, amêndoas e arandos 3x40g",Limiano,Embalagem de 120g,"1,49 €","7,45 €/Kg"
Mistura Cocktail,*,Vendido ao peso,"0,95 €","3,78 €/Kg"
Vinagre de vinho tinto,PorSi,Garrafa de 500 ml,"0,35 €","0,70 €/L"
Bebida de Aveia,PorSi Viva Bem,1 l,"0,99 €","0,99 €/L"
Anéis Empilháveis,Baby Clementoni,1 unidade,"12,99 €/Unidade","12,99 €/Unidade"
Gel WC Desincustrante,Neoblanc,Embalagem de 700 ml,"2,79 €","3,99 €/L"
Bebida aveia-amêndoa,Alpro,Embalagem de 1 litro,"2,19 €","2,19 €/L"
Escova Limpa Vidro Rígida 48cm,Grand Prix,Uma embalagem,"4,99 €","19,96 €/L"
Petit gâteau,PorSi,Embalagem de  4 x 80 g,"2,19 €","6,64 €/Kg"
Rolhas de cortiça,PorSi,6 unidades,"17,99 €","17,99 €/Unidade"
Adubo Liquido,Amaflora,475 ml,"8,99 €","8,99 €/Unidade"
Baby shark com musica,Baby Shark,1 unidade,"11,99 €/Unidade","11,99 €/Unidade"
Queijo curado mistura,PorSi,190 g,"7,49 €","16,64 €/Kg"
Redex magic spray,Redex,Embalagem de 300 ml,"3,99 €","0,80 €/L"
Queijo flamengo 0% lactose,PorSi Viva Bem,Embalagem de 150 g,"0,99 €","1,98 €/Kg"
Vinagre de sidra,Cristal,Garrafa de 500 ml,"0,35 €","0,70 €/L"
Longa vida morango tu banana coco 8x120,Longa vida,Embalagem de 960g,"1,87 €","1,25 €/Kg"
Eau de Toilette p/Senhora Nº36,Caravan,1 Frasco 150ml,"11,99 €","79,93 €/L"
"Croissants, 8 unidades,",Pasquier,Embalagem de 320 g,"2,05 €","5,13 €/Kg"
Esfregão Esponja Antibacteriano,Fino,1 unidade,"2,54 €","2,54 €/Unidade"
Hipo dentuças,Vtech Baby,1 unidade,"11,99 €/Unidade","11,99 €/Unidade"
Sabonete glicerina natural,Palmolive,Embalagem de 90 g,"1,99 €","12,44 €/Kg"
Saca Rolhas Elétrico c/ USB,San Ignacio,1 unidade,"3,99 €","3,99 €/Unidade"
Água com gás,Castello,24 x 25 cl,"2,85 €","2,85 €/L"
Manhãzitos® mini,Manhazitos,Embalagem de 84g,"2,05 €","5,13 €/Kg"
Hamburgúer de queijo,Cemporcent,Embalagem de 160g,"4,99 €","16,63 €/Kg"
Bolachas com cobertura de chocolate de leite,Oreo,Embalagem de 250g,"0,79 €","4,49 €/Kg"
Creme Suavizante Picadas de Insectos,Mercurochrome,Embalagem 50 ml,"0,63 €","0,63 €/Unidade"
Formas de alumínio redondas 55 ml,PorSi,20 unidades,"0,89 €","0,89 €/Unidade"
Infusão de camomila,Tetley,Embalagem de 10g,"85,00 €/Kg","85,00 €/Kg"
Choco limpo ind vc 0.32kg-brasmar,Brasmar,Embalagem de 320g,"5,49 €","6,86 €/Kg"
Refrigerante c/ gás ananás,Sumol,pack 4 x 1.25 l,"0,40 €/L","0,40 €/L"
Limpa carpetes,PorSi,Embalagem de 1 litro,"1,79 €","2,39 €/L"
Cadeira Viana Verde Tecido Poliéster,HDF,Dim.: 64 x 108 x 79 cm,"5,99 €","5,99 €/Unidade"
Noodle banzai galinha,Cigala,Embalagem de 70g,"0,89 €","1,78 €/Kg"
Queijo da ilha império do Pico com pimenta da terra,*,Vendido ao peso,"2,42 €","9,69 €/Kg"
Peito de frango fatias finas,Nobre,Embalagem de 110g,"2,25 €","11,25 €/Kg"
Baton blackberry shine,Labello,1 un.,"0,63 €","0,63 €/Unidade"
Cerveja sagres,Sagres,20 x 0.25 l,"1,99 €/L","1,99 €/L"
"Vinho Alentejo, Private Collection, Tinto",Selecção de Enófilos,Garrafa de 0.75 l,"8,59 €","11,45 €/L"
Spray boost multiusos,Ajax,500 ml,"1,19 €","0,79 €/L"
Repelente Anti Mosquito Spray,Mercurochrome,Embalagem 100 ml,"0,63 €","0,63 €/Unidade"
Chá preto,Tetley,Embalagem de 30g,"41,67 €/Kg","41,67 €/Kg"
Gelatina de morango,Royal,Embalagem de 114g,"61,11 €/Kg","61,11 €/Kg"
"Desodorizante para pés, creme Sport",Protex,Embalagem de 50 ml,"5,49 €","36,60 €/L"
Empadão de carne,PorSi,Embalagem de 1 kg,"3,53 €","8,83 €/Kg"
Mel em frasco de vidro,PorSi,Embalagem de 250g,"4,89 €","9,78 €/Kg"
Loção After Sun Bronze,Nivea Sun,Embalagem de 200 ml,"9,99 €","49,95 €/L"
Espreguiçadeira malibu branca,Joluce,190 x 66 x 42 cm,"5,99 €","5,99 €/Unidade"
Creme para calçado castanho,PorSi,50 ml,"0,99 €","19,80 €/L"
Collant mousse preta 20D,PorSi,Tamanho: xl,"1,99 €","1,99 €/Unidade"
Fralda Cueca T3,Dodot,Embalagem de 37 un.,"14,99 €","14,99 €/Unidade"
Gelatina tutti-fruti,PorSi,Embalagem de 170g,"61,11 €/Kg","61,11 €/Kg"
Pedras limão,P.salgadas,Garrafa de 1 l,"2,85 €","2,85 €/L"
Ice tea de limão,PorSi,Embalagem de 2 l,"0,99 €","0,66 €/L"
12 Macarons Sortidos,PorSi Select,Embalagem de 144 g,"2,19 €","6,64 €/Kg"
Papel higiénico branco 2 folhas,PorSi,48 rolos,"1,95 €","1,95 €/Unidade"
Cadeira Auto Cosmo Grupo 0/1/2,Nania,unidade,"42,99 €","42,99 €/Unidade"
Máquina Depilatória Descartável Twin Lady,Bic,Embalagem com 10 un.,"5,49 €","5,49 €/Unidade"
The famous grouse ruby cask 700ml/1,F.grouse,Garrafa de 700 ml,"11,49 €","16,41 €/L"
Lindahls pro+ liq tropical,Lindahls,Garrafa de 330 ml,"1,17 €","1,83 €/Kg"
Escova Limpa Vidro Rígida 53cm,Grand Prix,Uma embalagem,"4,99 €","19,96 €/L"
Cominhos moídos,PorSi,Embalagem de 35g,"0,20 €","0,20 €/Kg"
Gomas brilho,PorSi,Embalagem de 300 g,"1,19 €","3,97 €/Kg"
Caldeirada de peixe ultracongelada,Brasmar,Embalagem de 700g,"1,64 €","6,56 €/Kg"
"Cerveja sem Álcool 0,0%",Super Bock,lata 33 cl,"5,99 €","3,03 €/L"
Macarron Limão,Dulcesol,Embalagem de 80G,"2,82 €","9,40 €/Kg"
10 nuggets de frango com cereais integrais,Capitão Iglo,Embalagem de 208 g,"2,79 €","8,72 €/Kg"
Néctar vital equilibrio melancia/morango,Compal,Embalagem de 1 l,"0,79 €","2,39 €/L"
Eau de Toilette Heart Beat,B.U.,50 ml,"11,99 €","79,93 €/L"
Sumo Manga s/ Açúcar Adicionado Patrulha Pata,SONATURAL,4 x 110 ml,"0,79 €","2,39 €/L"
Vinho tinto doc douro,VILA REAL,Garrafa de 750 ml,"7,49 €","9,99 €/L"
Moscatel de setúbal,Dom Campos,Garrafa de 750 ml,"5,99 €","7,99 €/L"
Alho Francês,Legumes do Dia,1 un=300 gr (aprox.),"0,45 €","1,49 €/Kg"
Inseticida moscas e mosquitos,Dum Dum,Garrafa de 300 ml,"4,39 €","7,32 €/L"
"Jogo ""Da Banho ao Cão""",Concentra,1 unidade,"9,99 €/Unidade","9,99 €/Unidade"
Eau de Toilette Golden Kiss,B.U.,50 ml,"11,99 €","79,93 €/L"
Limão,Fruta do Dia,1 un = 200 gr (aprox.),"0,27 €","1,09 €/Kg"
Banda térmica alivio dor muscular 29x9cm,PorSi,Embalagem de 2 unidades,"2,86 €","2,86 €/Unidade"
Fralda Cueca de Banho |Tamanho 3 X/S,Pommette,Embalagem de 12 un.,"14,99 €","14,99 €/Unidade"
Fralda de Incontinência c/ Elásticos Tamanho Grande,Lindor,Embalagem de 46 un.,"9,99 €","9,99 €/Unidade"
Paloco desfiado,PorSi,Embalagem de 500 g,"4,39 €","10,98 €/Kg"
Bolachinhas,Cerelac,Embalagem de 180g,"1,89 €","15,75 €/Kg"
Óleo alimentar,Fula,Embalagem 1L,"3,39 €","3,39 €/L"
Bolacha alfa,Nacional,Embalagem de 180g,"2,82 €","9,40 €/Kg"
Manteiga de amendoim crocante,Prozis,Embalagem de 500g,"5,99 €","19,97 €/Kg"
Ice tea de pêssego,PorSi,Garrafa de 2 l,"0,99 €","0,66 €/L"
Bacalhau espiritual,PorSi,Embalagem de 300g,"1,64 €","6,56 €/Kg"
Batata branca para assar,*,Vendido ao peso,"0,25 €","0,99 €/Kg"
Rebuçados café s/açúcar,Villa,Embalagem de 120g,"1,59 €","6,36 €/Kg"
Carne p/ Assar,Novilho,Vendido ao peso a partir de 800 g,"3,29 €","8,23 €/Kg"
Pão de forma sem côdea especial torradas,Panrico,Embalagem de 510g,"0,99 €","1,65 €/Kg"
"Cerveja sem álcool, tara perdida",Super Bock,Pack 6 X 0.33 L,"5,99 €","3,03 €/L"
Chocolate culinário,Pantagruel,Embalagem de 200g,"1,04 €","8,32 €/Kg"
Sementes de abóbora,Cemporcent,Embalagem de 150g,"2,29 €","11,45 €/Kg"
Couve Roxa,Programa Origens,1 un = 1 kg (aprox.),"1,99 €","1,99 €/Kg"
Marmelada,Ferbar,Embalagem de 400g,"1,09 €","2,42 €/Kg"
Lindahls pro+ liq tropical,Lindahls,Garrafa de 330 ml,"5,97 €/Kg","5,97 €/Kg"
Queijo mini light,Babybel,Embalagem de 12 x 20 g,"2,39 €","19,92 €/Kg"
Bicarbonato de sódio,Globo,Embalagem de 230g,"1,49 €","18,17 €/Kg"
Mousse de chocolate,*,140 ml,"1,79 €","12,79 €/L"
Máscara Exfoliante Vermelha,L' Oreal,Embalagem de 50 ml,"0,76 €","0,76 €/Unidade"
Fralda de Incontinência c/ Elásticos Tamanho Médio,Lindor,Embalagem de 52 un.,"9,99 €","9,99 €/Unidade"
Tapioca granulada,Cemporcent,Embalagem de 250g,"1,19 €","2,38 €/Kg"
"Iogurte actimel, morango",Danone,Embalagem de 12 x 100 g,"4,15 €/Kg","4,15 €/Kg"
Alimento lácteo sem açucar com sabor a morango/banan...,Yogolino,Embalagem de 4 x 100 gr,"2,89 €","7,23 €/Kg"
Roca unicórnio,Baby Clementoni,1 unidade,"11,99 €/Unidade","11,99 €/Unidade"
Nuggets de frango,PorSi,Embalagem de 360 g,"9,30 €/Kg","9,30 €/Kg"
Presunto nacos,PorSi,Embalagem de 250g,"2,49 €","12,45 €/Kg"
Conjunto de rua Duo Texas,Nania,Cadeira Grupo 0+ e Carrinho de Passeio,"42,99 €","42,99 €/Unidade"
Mousse d´or,Du Bois de la Roche,Embalagem de 200 g,"0,69 €","3,45 €/Kg"
Garagem,Écoiffier,Andares + camião,"11,99 €/Unidade","11,99 €/Unidade"
Pack de 3 embalagens de polpa de tomate,Compal,Embalagem de 630g,"3,69 €","23,06 €/Kg"
"M&m's drageias de chocolate de leite,",M&m's,Embalagem de 200g,"11,98 €/Kg","11,98 €/Kg"
"Loção Tropical Spray, SPF30",Cabana Sun,Embalagem de 150 ml,"16,99 €","84,95 €/L"
Iogurte líquido bifidus maçã/cereal,PorSi Viva Bem,Embalagem de 4 x 160 g,"2,79 €","6,07 €/Kg"
Farinheira do Ribatejo,PorSi,Embalagem de 180g,"1,49 €","7,45 €/Kg"
Yaos magro natural,Nestle,Embalagem de 4x110g,"1,49 €","2,98 €/Kg"
Creme vegetal culinário,Vaqueiro,Embalagem de 1 kg,"1,39 €","6,95 €/L"
Fruta para bebé multifrutas +4 meses,Nestle,Embalagem de 90g,"0,74 €","8,22 €/Kg"
Papel Fotocópia A4 |80g,Navigator,,"2,99 €","2,99 €/Unidade"
Bolachas chiquilin energy,Artiach,Embalagem de 200g,"1,69 €","6,76 €/Kg"
Pudim de ananás,Boca Doce,Embalagem de 20g,"0,59 €","29,50 €/Kg"
Queijo flamengo bio fatias,Terra Nostra,Embalagem de 150g,"1,49 €","7,45 €/Kg"
Sandes delicias do mar,PorSi,Embalagem de 150g,"0,65 €","0,65 €/Unidade"
Lava Tudo Amoniacal,Sonasol,"Garrafa de 1,3 l","0,89 €","0,45 €/L"
Desinfetante em gel c/ lixívia,Cif,Garrafa de 750 ml,"2,79 €","3,99 €/L"
Faca Chefe 15 cm Inox,PorSi,1 unidade,"4,89 €","4,89 €/Unidade"
Refrigerante de cola zero,PorSi,Garrafa de 2 l,"0,40 €/L","0,40 €/L"
Whisky Finest,Ballantin.,Garrafa de 1 litro,"30,99 €","44,27 €/L"
Detergente Máquina Roupa Liquido Bebé,Skip,52 doses,"9,99 €","9,99 €/Unidade"
Bebida amêndoa torrada sem açúcar,Alpro,Embalagem de 1 litro,"2,49 €","2,49 €/L"
Papel higiénico branco folha quadrupla,PorSi,12 rolos,"1,95 €","1,95 €/Unidade"
Escova plástica (cores sortidas),PorSi,1 unidade,"0,99 €","0,99 €/Unidade"
Bolachas starship chocolate,PorSi,Embalagem de 150g,"5,47 €/Kg","5,47 €/Kg"
6 tulipas chocolate,Progelcone,Embalagem de 148 g,"2,82 €","9,40 €/Kg"
Goiaba,Ferbar,Embalagem de 300g,"1,09 €","2,42 €/Kg"
Nestlé tablete de chocolate negro e amendoa,Nestle,Embalagem de 270g,"16,67 €/Kg","16,67 €/Kg"
"Refrigerante com gás, laranja, lata",Fanta,pack 6 x 0.33 l,"0,40 €/L","0,40 €/L"
"Refresco em pó, manga",PorSi,Embalagem de 40g,"0,75 €","18,75 €/Kg"
Queijo Curado de Cabra,Mourisca,Vendido ao peso a partir de 250 gr,"1,89 €","10,50 €/Kg"
Bolachas com duplo creme,Oreo,Embalagem de 190g,"0,79 €","4,49 €/Kg"
Cadeira de Cretone Vermelha,*,1 unidade,"8,99 €","8,99 €/Unidade"
Quinoa branca,PorSi Viva Bem,Embalagem de 200 g,"1,19 €","2,38 €/Kg"
Caffe latte go chill,Delta,230 ml,"3,09 €","24,72 €/Kg"
Porto lágrima,Ferreira,Garrafa 0.75L,"11,99 €","15,99 €/L"
10 saquetas infusão de cidreira,Lipton,Embalagem de 20g,"0,79 €","60,77 €/Kg"
Azeite virgem extra clássico,Gallo,Garrafa de 750 ml,"3,19 €","4,25 €/L"
Arbre magique black pine,Arbre Magique,1 unidade,"1,99 €","1,99 €/Unidade"
6 Salsichas Frescas Chipolatas com Ervas,PorSi,330 g,"0,30 €","5,99 €/Kg"
Batata pré-frita palitos finos,PorSi,Embalagem de 1 kg,"1,39 €","1,39 €/Kg"
Bebida de arroz,Frias,Garrafa de 1 l,"2,19 €","2,19 €/L"
Alho seco bio,PorSi Bio,Embalagem de aprox. 600 g,"0,25 €","0,99 €/Kg"
Refrigerante c/ gás de laranja zero,Fanta,"Garrafa de 1,5 l","0,40 €/L","0,40 €/L"
Sumo 100% laranja,PorSi,Pack 3 x 200 ml,"1,09 €","0,73 €/L"
Barras cereais chocapic,Nestle,Embalagem de 150g,"1,29 €","10,24 €/Kg"
Limpa móveis cera abelhas,PorSi,Frasco de 300ml,"4,39 €","14,63 €/L"
Amendoas em po saq.125g,Vahine,Embalagem de 130g,"1,27 €","3,18 €/Kg"
Folhado de Salsicha com Queijo 110 g,Fornada do Dia,,"0,65 €","0,65 €/Unidade"
Cobertura de tartes,Vahine,Embalagem de 20g,"1,27 €","3,18 €/Kg"
Café moagem universal brasil,Delta,Embalagem de 220g,"9,16 €/Kg","9,16 €/Kg"
10 croquetes de carne,PorSi,Embalagem de 300 g,"1,64 €","6,56 €/Kg"
