Nome,Marca,Unidade,Preço Primário,Preço Secundário
Requeijão de vaca,PorSi,Embalagem de 200 g,"1,09 €","5,45 €/Kg"
Caneta correctora  Shake & Squeeze 2+1,Bic,1 unidade,"2,99 €","2,99 €/Unidade"
Manteiga com sal e sem lactose,Mimosa,Embalagem de 250g,"1,69 €","6,76 €/Kg"
"Limpa vidros cristal, pistola",PorSi,Embalagem de 1 l,"3,19 €","6,38 €/L"
Soja grossa,Cemporcent,Embalagem de 400g,"2,09 €","8,36 €/Kg"
Sabao rosa e branco,PorSi,Embalagem de 400g,"1,09 €","2,73 €/Kg"
Creme Depilatório Duche Men Peles Normais,Veet,Embalagem com 150 ml,"10,99 €","73,27 €/L"
Leite uht sem lactose magro,PorSi Viva Bem,1 litro,"2,19 €","2,19 €/L"
Brandy,Croft,Garrafa de 1 l,"11,99 €","17,13 €/L"
Queijo emmental ralado,PorSi Select,Embalagem de 200g,"7,45 €/Kg","7,45 €/Kg"
Luvas Multilatex M/L,Vileda,Embalagem com 100 un.,"2,40 €","2,40 €/Unidade"
20 saquetas chá noite tranquila,Lipton,Embalagem de 30g,"0,99 €","99,00 €/Kg"
Laca volume,Nivea,Embalagem de 250 ml,"4,19 €","16,76 €/L"
Creme vegetal sabor manteiga,PorSi,Embalagem de 500 g,"1,39 €","6,95 €/L"
Sopa de legumes,PorSi,800 g,"1,99 €","2,49 €/Kg"
Vinagre de vinho tinto,PorSi,Garrafa de 500 ml,"0,35 €","0,70 €/L"
Pizza barbecue,Campofrio,Embalagem de 410g,"0,99 €","4,30 €/Kg"
Capri sun safari,Capri-Sun,4 x 200 ml,"1,69 €","1,69 €/L"
