Nome,Marca,Unidade,Preço Primário,Preço Secundário
Laranja Económica,Fruta do Dia,1 un = 250 gr  (aprox.),"0,35 €","1,39 €/Kg"
Molho iogurte,PorSi,Garrafa de 285 ml,"0,70 €","2,33 €/Kg"
Vinagre de vinho branco,Cristal,Garrafa de 750 ml,"0,35 €","0,70 €/L"
Patê figado de porco,La piara,Embalagem de 80g,"1,19 €","13,52 €/Kg"
Iogurte sólido sem lactose multifrutos,Mimosa,Embalagem de 480g,"1,87 €","1,25 €/Kg"
"Lava tudo, vinagre",Cif,"Garrafa de 1,4 l","0,99 €","0,50 €/L"
"Agrafos nº24/6, 2000 unidades",Maped,Uma embalagem,"1,35 €","1,35 €/Unidade"
Refrigerante c/ gás laranja,Sumol,pack 4 x 1.25 l,"0,40 €/L","0,40 €/L"
Adoçante comprimidos,PorSi,Embalagem de 250 saquetas,"5,99 €","23,96 €/Kg"
Bolachas marinheiras espelta,Cemporcent,Embalagem de 200 g,"1,45 €","11,15 €/Kg"
Creme Depilatório Peles Sensíveis,Veet,Embalagem de 200 ml,"3,29 €","3,29 €/Unidade"
Peito de frango,PorSi,"Vendido ao peso, fatiado a partir de 150 g","1,99 €","13,27 €/Kg"
Cebola Embalada,Legumes do Dia,Embalagem 2 kg (aprox.),"1,39 €","9,27 €/Kg"
Limpa fornos,PorSi,500 ml,"1,29 €","1,72 €/L"
Vinagre balsâmico de modena gourmet,Gallo,Garrafa de 250 ml,"0,35 €","0,70 €/L"
"Vinho maduro tinto, bag in the box",Capataz,Embalagem de 10 l,"5,19 €","1,04 €/L"
Iogurte oikos natural,Danone,Embalagem de 4 x 110g,"1,49 €","2,98 €/Kg"
Tarteletes morango doses 192g,Vieira,Embalagem de 190g,"0,79 €","5,27 €/Kg"
Pilha alcalina classic lr20x2,Domédia,1 unidade,"1,49 €","1,49 €/Unidade"
"Patê de sardinha,atum e salmão",PorSi,Embalagem de 4 x 22 g,"1,19 €","13,52 €/Kg"
Champô Purificante,Pantene,640ml,"5,59 €","13,98 €/L"
