Nome,Marca,Unidade,Preço Primário,Preço Secundário
Óleo alimentar,Fula,Embalagem 3L,"7,89 €","2,63 €/L"
Bolacha de manteiga belga original,Saborosa,Embalagem de 220g,"10,00 €/Kg","10,00 €/Kg"
Kefir líquido natural,Nestle,Embalagem de 500 g,"5,97 €/Kg","5,97 €/Kg"
"Yofu pedaços, 2 pêssegos, 2 frutas exóticas",Alpro,Embalagem de 4x125 g,"4,58 €/Kg","4,58 €/Kg"
Snack para gato de salmão e queijo,Catisfactions,Embalagem de 60g,"1,89 €","31,50 €/Kg"
Feijão Verde,Programa Origens,1 un = 250 gr  (aprox.),"1,49 €","0,99 €/Kg"
Gelatina pronta a comer light 10 kcal ananás,Royal,Embalagem de 4 x 100 g,"2,29 €","5,73 €/Kg"
Lichias em calda,Koala,Embalagem de 567g,"2,79 €","4,92 €/Kg"
Pasta dentífrica herbal branqueadora,Colgate,Embalagem de 75 ml,"2,29 €","38,17 €/L"
"Vela em número, nº 3",PorSi,1 unidade,"0,80 €","0,80 €/Unidade"
Arroz agulha,Pato real,Embalagem de 1 kg,"0,99 €/Kg","0,99 €/Kg"
Café solúvel clássico,Nescafe,Embalagem de 200g,"1,14 €","57,00 €/Kg"
Achocolatado em Pó,Nesquik,Embalagem de 390g,"5,59 €","6,99 €/Kg"
Creme p/ Calçado Azul,Búfalo,Embalagem de 40 ml,"2,75 €","36,67 €/L"
"Na-farinha de aveia 400g 3,2kg",Nacional,Embalagem de 400g,"1,99 €","1,99 €/Kg"
"Argolas, brancas, autocolante, 160 unidades, 13 mm",Domédia,1 embalagem,"2,19 €","109,50 €/L"
Bebida aveia,Alpro,Embalagem de 1 litro,"2,49 €","2,49 €/L"
Ambientador spray aerosol white bouquet,Air Wick,Garrafa de 240 ml,"2,99 €","12,46 €/L"
Noz com casca 28/30,Frutos secos,1 un = 200 gr (aprox.),"4,99 €/Kg","4,99 €/Kg"
Cafe rossio m.unica 250g,Nicola,Embalagem de 250g,"9,76 €/Kg","9,76 €/Kg"
Refresco em pó de laranja,Tang,Embalagem de 30g,"0,83 €","27,67 €/Kg"
Plantanatur detox rapid,PLANTANATU,Garrafa de 500 ml,"6,59 €","6,59 €/Unidade"
Barras cereais chocapic,Nestle,Embalagem de 150g,"3,45 €","26,54 €/Kg"
Refrigerante  c/ gás regular,Coca-Cola,pack 4 x 1 l,"0,40 €/L","0,40 €/L"
Removedor Pêlos 56 Folhas + 33%,Scotch-Brite,1 un.,"3,99 €","5,70 €/L"
Achocolatado em pó extra chocolate,Nesquik,Embalagem de 390g,"5,59 €","6,99 €/Kg"
Batata frita forno originais,Lay's,Embalagem de 150g,"1,69 €","9,39 €/Kg"
Queijo curado pequeno,Casteloes,Embalagem de 500g,"0,82 €","23,43 €/Kg"
Bolachas chiquilin ositos de mel,Artiach,Embalagem de 160g,"1,89 €","15,75 €/Kg"
Chocolate culinário,Nestle,Embalagem de 200g,"1,64 €","13,12 €/Kg"
Sabonete líquido mel,Feno,Embalagem de 300 ml,"2,18 €/L","2,18 €/L"
Sabonete de Argila,Saboaria,Embalagem de 75 g,"4,49 €","12,47 €/Kg"
Vinagre de vinho tinto,Cristal,Garrafa de 500 ml,"1,59 €","3,18 €/L"
Queijo Coulommiers,Páturages,Embalagem de 350 g,"1,45 €","7,25 €/Kg"
Creme Mãos Hidratante,Labell,Embalagem de 100 ml,"1,03 €","10,30 €/L"
Detergente em gel máquina lavar roupa universal,Persil,85 doses,"14,99 €","3,53 €/L"
Vinho do porto malvasia branco,Rcv,Garrafa de 750 ml,"11,99 €","15,99 €/L"
Creme vegetal p/ barrar reduz colesterol,PorSi Viva Bem,250 g,"1,39 €","6,95 €/L"
EDT Mulher Nº43 (150ML+EDT 30ML),Caravan,1 unidade,"12,99 €","12,99 €/Unidade"
Creme abrasivo original,Cif,Garrafa de 700 ml,"4,99 €","7,13 €/L"
Couve Roxa,Programa Origens,1 un = 1 kg (aprox.),"1,49 €","0,99 €/Kg"
Elixir bocal dentes e gengivas,Listerine,,"5,99 €","11,98 €/L"
"Queijo flamengo, bola quartos",Agros,Embalagem de 350g,"0,88 €","8,79 €/Kg"
Vela em número nº1,PorSi,1 unidade,"0,80 €","0,80 €/Unidade"
Lombo s/ Osso,Porco,Vendido ao peso a partir de 1 kg,"2,39 €","2,99 €/Kg"
"Máquina Tripla Matrix, + 5 unidades",Labell Men,Uma embalagem,"1,16 €","4,64 €/L"
Pudim flan zero açúcares adicionados,El mandari,Embalagem de 30g,"0,59 €","29,50 €/Kg"
Óleo de coco extra virgem,Koala,Garrafa de 180 ml,"7,89 €","2,63 €/L"
Batata Branca,Legumes do Dia,10 kg,"0,25 €","0,99 €/Kg"
Cem porcento-chá infusão sem barriga,Cemporcent,Embalagem de 13g,"58,44 €/Kg","58,44 €/Kg"
Pai Natal Insuflável,*,Dim.: 120 cm,"12,99 €/Unidade","12,99 €/Unidade"
Ervilhas primavera 500g,Iglo,Embalagem de 500g,"2,24 €","5,60 €/Kg"
"Pensos, 20 unidades",Hansaplast,1 embalagem,"3,49 €","34,90 €/L"
Focinho,Porco,1 un = 300 gr (aprox.),"0,60 €","5,99 €/Kg"
Spaghetti a bolonhesa 350g,Tuttipasta,Embalagem de 350g,"2,99 €","8,54 €/Kg"
10 Preservativos Ultrafeel,Control,,"4,49 €","4,49 €/Unidade"
Nestum zero espelta/aveia,Nestum,Embalagem de 250 g,"2,19 €","8,76 €/Kg"
Bolacha de manteiga,Snapy,Embalagem de 250g,"2,11 €/Kg","2,11 €/Kg"
Feuilletine,Du Bois de la Roche,Embalagem de 135 g,"3,69 €","7,38 €/Kg"
Queijo Fondue,Páturages,Embalagem de 400g,"4,68 €","11,70 €/Kg"
Lixivia perfume fresco,Neoblanc,Embalagem de 2 l,"2,59 €","1,30 €/L"
