Nome,Marca,Unidade,Preço Primário,Preço Secundário
Removedor de bolores e fungos,Uhu,Embalagem de 500 ml,"1,79 €","2,39 €/L"
Tampões ProComfort Normal,O.B.,1 Embalagem c/32 unidades,"3,99 €","3,99 €/Unidade"
Bolos cake e chococolate,Milka,Embalagem de 180g,"2,78 €/Kg","2,78 €/Kg"
Espumante Bruto,Gancia,"Garrafa de 0,75 l","3,99 €","5,32 €/L"
"Água com gás, sabor limão",PorSi,"Embalagem de 6x0,25 l","2,85 €","2,85 €/L"
Raia à Posta,Peixe Congelado,Higienizado,"4,20 €","13,99 €/Kg"
Azeite virgem extra gourmet,Gallo,Garrafa de 750 ml,"3,29 €","4,39 €/L"
Iogurte activia líquido kiwi,Danone,Embalagem de 4 x 155 g,"2,49 €","5,19 €/Kg"
Gin dry beefeater,Beefeater,Garrafa de 700 ml,"19,79 €","19,79 €/L"
Lasanha à bolonhesa,PorSi,Embalagem de 1 kg,"3,99 €","9,98 €/Kg"
Espetadas,Frango,1 un= 150 gr (aprox.),"1,05 €","2,99 €/Kg"
Detergente para loiça plus + limão,Super Pop,Embalagem de 1L,"1,05 €","2,10 €/L"
Snacks para Cão Markies Mini,Pedigree,Embalagem de 500 g,"1,09 €","6,06 €/Kg"
Chá fresh verde e pêssego,Cemporcent,Embalagem de 18g,"44,50 €/Kg","44,50 €/Kg"
Comida húmida para gato carnes e legumes com molho,PorSi,Embalagem de 1.2 kg,"3,49 €","10,26 €/Kg"
Doce de morango com frutose,Salutem,Embalagem de 330g,"3,44 €","4,71 €/Kg"
Vinagre de vinho branco,Cristal,Garrafa de 750 ml,"0,35 €","0,70 €/L"
Esfregona suave completa,Vileda,1 unidade,"0,89 €","0,89 €/Unidade"
Oleo alimentar,PorSi,Garrafa de 1 l,"3,39 €","3,39 €/L"
Patê figado de porco,La piara,Embalagem de 80g,"1,19 €","13,52 €/Kg"
Iogurte sólido sem lactose multifrutos,Mimosa,Embalagem de 480g,"1,87 €","1,25 €/Kg"
"Lava tudo, vinagre",Cif,"Garrafa de 1,4 l","0,99 €","0,50 €/L"
