Nome,Marca,Unidade,Preço Primário,Preço Secundário
Chocolate milkinis,Milka,Embalagem de 90g,"0,69 €","11,50 €/Kg"
Knorr sopa gourmet b.doce e abobora 49gr,Knorr,Embalagem de 70g,"0,84 €","13,55 €/Kg"
"Mini rissóis de carne, 20 unidades",PorSi,Embalagem de 300 g,"1,99 €","4,98 €/Kg"
Costeletas do Lombo,Porco,Vendido ao peso a partir de 1 kg,"0,67 €","4,49 €/Kg"
Vinho Tinto Regional Península de Setúbal,Selecção de Enófilos,750 ml,"2,99 €","3,99 €/L"
Detergente líquido Ultra Concentrado Loiça Platinium...,PorSi,Embalagem de 500 ml,"1,05 €","2,10 €/L"
Vinho doc palmela tinto,Selecção de Enófilos,Garrafa de 0.75 l,"2,99 €","3,99 €/L"
Vinagre de sidra,Cristal,Garrafa de 500 ml,"0,35 €","0,70 €/L"
Líxivia Super Gel Regular,Neoblanc,Embalagem de 750ml,"2,05 €","2,05 €/L"
"Abs odores lavanda, pack 2x150g",Glade,Embalagem de 2x150 g,"9,98 €/Unidade","9,98 €/Unidade"
Aditivo em pó oxi elimina odores,Vanish,Embalagem de 420 g,"3,09 €","3,09 €/Kg"
Elimina odores para calçado,Kiwi,Embalagem de 100 ml,"4,09 €","27,27 €/L"
"Lixívia para roupa, azul, tradicional",Neoblanc,Embalagem de 1 l,"2,05 €","2,05 €/L"
Hipo dentuças,Vtech Baby,1 unidade,"11,99 €/Unidade","11,99 €/Unidade"
Néctar clássico tutti-frutti,Compal,Embalagem de 1 l,"0,99 €","0,99 €/L"
Collant mousse 20d baltic l,PorSi,Embalagem de 1 unidades,"1,89 €","1,89 €/Unidade"
Whisky heritage blend,Logan,Garrafa de 700 ml,"23,99 €","34,27 €/L"
Boneca Musical Elsa,Disney,1 unidade,"11,99 €/Unidade","11,99 €/Unidade"
Tremoços extra,PorSi,Vendido ao peso a partir de 500 g,"1,00 €","3,99 €/Kg"
