Nome,Marca,Unidade,Preço Primário,Preço Secundário
Gelatina mirtilo 10kcal 31g,Royal,Embalagem de 30g,"0,55 €","61,11 €/Kg"
Queijo flamengo 0% lactose,PorSi Viva Bem,Embalagem de 150 g,"0,99 €","1,98 €/Kg"
Gin London Dry,Gordons,Garrafa de 1 l,"19,79 €","19,79 €/L"
Vinagre de sidra,Cristal,Garrafa de 500 ml,"0,35 €","0,70 €/L"
Macarron Framboesa,Dulcesol,Embalagem de 80G,"2,82 €","9,40 €/Kg"
Creme vitalift 5,Men expert,Embalagem de 50 ml,"14,99 €","299,80 €/L"
"Croissants, 8 unidades,",Pasquier,Embalagem de 320 g,"2,05 €","5,13 €/Kg"
Vinho tinto alentejo,Loios,Garrafa de 750 ml,"5,99 €","7,99 €/L"
Sumo florida,Sunny d,"Embalagem de 0,31 l","3,99 €","3,99 €/L"
Néctar clássico tutti-frutti,Compal,Embalagem de 1 l,"0,99 €","0,99 €/L"
Queijo mozzarella mini bolas,PorSi,Embalagem 125G,"1,79 €","14,32 €/Kg"
Cebola picada,PorSi,Embalagem de 400 g,"0,74 €","1,85 €/Kg"
Água com gás,Castello,24 x 25 cl,"2,85 €","2,85 €/L"
Batata frita lisas originais,Lay's,Embalagem de 160g,"1,06 €","5,73 €/Kg"
Coxinhas de frango,PorSi,Embalagem de 360g,"7,99 €","7,99 €/Kg"
Batatas fritas lisas originais,Lay's,Embalagem de 282g,"1,06 €","5,73 €/Kg"
Mistura para aves,Rac.zezere,Embalagem de 5 kg,"4,19 €","0,84 €/Kg"
Loção corporal,Nivea,Embalagem de 400 ml,"12,48 €/L","12,48 €/L"
Sopa de feijão verde,*,Vendido ao peso,"1,19 €","2,98 €/Kg"
Spaghetti a bolonhesa 350g,Tuttipasta,Embalagem de 350g,"2,16 €","6,17 €/Kg"
Alimento húmido para cão borrego,Pedigree,Embalagem de 300g,"0,75 €","2,50 €/Kg"
